dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-03-30 01:30:00,4,467.3,0,14.57,59.37,7.75,25.42,32.3,7.41
2022-03-30 02:30:00,3,447.27,0,12.34,58.65,7.39,23.71,30.19,7.41
2022-03-30 03:30:00,3,447.27,0,12,54.36,7.87,24.22,30.84,7.73
2022-03-30 04:30:00,4,480.65,0,13.37,45.42,9.42,28.49,35.86,8.36
2022-03-30 05:30:00,4,554.08,0,16.79,39.7,11.09,36.89,45.28,8.74
2022-03-30 06:30:00,4,694.27,0.02,24.33,33.62,12.28,44.02,52.88,8.23
2022-03-30 07:30:00,4,934.6,2.18,37.7,20.56,13.23,47.62,56.95,7.85
2022-03-30 08:30:00,4,1134.87,9.28,40.1,28.97,13.83,48.98,58.65,7.47
2022-03-30 09:30:00,4,767.71,3.32,22.62,84.4,13.11,40.1,46.95,4.37
2022-03-30 10:30:00,4,720.98,1.96,17.31,133.04,15.97,43.39,49.69,4.12
2022-03-30 11:30:00,5,761.03,1.29,15.25,191.69,21.22,54.89,61.19,4.43
2022-03-30 12:30:00,5,600.81,0.72,9.08,197.41,17.64,51.36,57.24,3.23
2022-03-30 13:30:00,4,507.35,0.57,6.85,194.55,14.19,48.94,55.37,2.63
2022-03-30 14:30:00,4,453.95,0.52,6,185.97,11.56,46.76,53.78,2.56
2022-03-30 15:30:00,4,423.91,0.5,6.25,174.52,9.42,44.07,51.49,2.66
2022-03-30 16:30:00,4,420.57,0.5,8.23,160.22,8.82,41.12,48.68,2.82
2022-03-30 17:30:00,4,427.25,0.33,11.14,141.62,8.58,38.25,45.99,2.98
2022-03-30 18:30:00,4,707.63,0.1,34.62,95.84,10.13,39.33,48.12,4.62
2022-03-30 19:30:00,4,974.66,0,52.09,57.22,12.4,43.07,53.69,7.28
2022-03-30 20:30:00,4,1081.47,0,57.58,40.41,14.42,45.94,57.99,9.25
2022-03-30 21:30:00,4,988.01,0,48.67,42.56,14.54,45.23,57.1,9.75
2022-03-30 22:30:00,4,827.79,0,36.33,53.64,13.47,42.47,53.33,9.37
2022-03-30 23:30:00,4,680.92,0,25.7,61.51,11.68,36.95,45.93,8.49
2022-03-31 00:30:00,4,507.35,0,15.94,69.38,9.42,28.92,35.9,6.84
2022-03-31 01:30:00,4,467.3,0,13.19,68.66,8.23,26.83,33.54,6.71
2022-03-31 02:30:00,4,447.27,0,11.82,65.8,7.75,27.08,34.01,7.03
2022-03-31 03:30:00,4,447.27,0,11.31,60.8,7.51,28.18,35.27,7.41
2022-03-31 04:30:00,4,460.62,0,12,55.79,8.34,31.74,39.21,7.98
2022-03-31 05:30:00,4,527.38,0,15.25,45.78,10.13,38.46,46.76,8.36
2022-03-31 06:30:00,4,667.57,0.09,23.99,27.54,11.68,42.85,52.06,7.98
2022-03-31 07:30:00,4,907.9,4.58,34.27,9.48,12.52,43.11,52.94,7.73
2022-03-31 08:30:00,4,1081.47,13.08,35.64,18.06,12.16,40.15,49.94,7.22
2022-03-31 09:30:00,4,741,3.97,22.62,69.38,10.37,29.54,36.04,4.43
2022-03-31 10:30:00,4,647.54,1.76,14.91,117.3,11.21,30.44,36.07,4.05
2022-03-31 11:30:00,4,654.22,1.09,12.34,160.22,13.83,36.61,42.17,4.31
2022-03-31 12:30:00,4,534.06,0.64,7.37,165.94,11.56,37.14,42.97,3.26
2022-03-31 13:30:00,4,500.68,0.61,6.94,178.81,11.8,40.8,46.92,2.75
2022-03-31 14:30:00,4,507.35,0.61,7.28,194.55,12.52,45.83,52.19,2.75
2022-03-31 15:30:00,4,494,0.63,7.88,191.69,11.09,46.1,52.95,2.85
2022-03-31 16:30:00,4,494,0.7,10.2,175.95,9.78,44.04,51.3,3.04
2022-03-31 17:30:00,4,500.68,0.55,14.05,154.5,9.18,41.25,48.81,3.29
2022-03-31 18:30:00,5,1735.69,10.73,100.08,31.83,14.07,52.04,63.69,8.04
2022-03-31 19:30:00,5,3070.83,71.53,108.3,0,21.46,72.5,91.83,14.82
2022-03-31 20:30:00,5,3738.4,107.29,101.45,0,27.18,90.51,117.17,21.53
2022-03-31 21:30:00,5,4058.84,118.02,102.82,0,31.95,105.44,138.07,28.12
2022-03-31 22:30:00,5,4325.87,125.17,105.56,0,30.99,119.4,156.09,27.11
2022-03-31 23:30:00,5,3952.03,106.39,102.82,0,24.08,115.84,148.53,21.53
2022-04-01 00:30:00,5,2483.37,41.13,91.85,0.01,17.17,86.14,107.21,16.09
2022-04-01 01:30:00,5,1401.9,6.15,68.55,3.89,12.04,63.8,79.12,12.29
2022-04-01 02:30:00,4,761.03,0.01,31.19,34.33,8.82,47.32,59.11,10.01
2022-04-01 03:30:00,4,527.38,0,13.88,60.8,8.23,39,49.29,8.74
2022-04-01 04:30:00,4,554.08,0,14.22,55.79,8.58,40.03,50.41,8.87
2022-04-01 05:30:00,4,687.6,0.01,21.93,39.34,8.82,45.8,57.42,9.37
2022-04-01 06:30:00,5,961.3,1.13,39.41,16.45,10.37,54.04,67.48,9.75
2022-04-01 07:30:00,5,1468.66,17.66,52.78,3.67,13.71,63.03,78.32,11.15
2022-04-01 08:30:00,5,1789.09,34.87,55.52,16.63,16.69,67.32,82.67,11.02
2022-04-01 09:30:00,4,794.41,5.53,26.05,80.82,17.88,46.18,55.65,6.14
2022-04-01 10:30:00,4,667.57,2.96,18.16,115.87,18.6,45.02,53.71,5.45
2022-04-01 11:30:00,4,607.49,1.54,13.54,145.91,19.55,48.09,56.26,5.07
2022-04-01 12:30:00,4,507.35,0.74,8.91,153.06,16.45,43.28,50.75,3.64
2022-04-01 13:30:00,4,453.95,0.49,7.63,145.91,13.71,36.37,43.46,2.79
2022-04-01 14:30:00,4,420.57,0.34,7.28,133.04,11.56,31.81,38.72,2.44
2022-04-01 15:30:00,4,453.95,0.57,10.88,121.59,11.8,30.99,37.88,2.47
2022-04-01 16:30:00,4,547.41,1.1,18.34,113.01,13.59,32.83,39.85,2.79
2022-04-01 17:30:00,4,647.54,1.05,26.39,103,14.19,35.25,42.53,3.07
2022-04-01 18:30:00,4,694.27,0.17,29.82,92.98,14.42,38.17,45.97,3.7
2022-04-01 19:30:00,4,700.95,0,28.45,87.98,14.9,40.42,49.05,5.19
2022-04-01 20:30:00,4,667.57,0,25.7,84.4,14.07,38.1,47.04,6.46
2022-04-01 21:30:00,4,600.81,0,21.08,77.25,11.44,30.07,38.42,7.09
2022-04-01 22:30:00,3,574.11,0,20.73,65.09,10.13,24.08,31.79,7.47
2022-04-01 23:30:00,3,580.79,0,22.28,57.94,9.78,22.2,29.68,7.47
2022-04-02 00:30:00,3,560.76,0,21.93,55.07,8.58,21.6,29.04,7.47
2022-04-02 01:30:00,3,514.03,0,17.65,55.07,7.21,21.7,29.22,7.73
2022-04-02 02:30:00,3,480.65,0,14.74,54.36,6.97,22.75,30.4,7.92
2022-04-02 03:30:00,4,480.65,0,14.22,50.07,7.09,25.21,33.22,7.85
2022-04-02 04:30:00,4,514.03,0,15.42,42.2,6.85,29.22,37.8,6.46
2022-04-02 05:30:00,4,574.11,0.01,18.85,31.83,6.68,33.95,43.1,4.69
2022-04-02 06:30:00,4,734.33,0.75,29.47,15.74,7.39,38.93,48.72,4.12
2022-04-02 07:30:00,4,1108.17,13.63,38.39,4.43,9.66,45.11,55.96,5.38
2022-04-02 08:30:00,4,1401.9,30.4,39.41,14.13,12.16,49.04,59.91,6.97
2022-04-02 09:30:00,4,594.14,4.14,16.96,76.53,11.8,30.97,35.86,3.13
2022-04-02 10:30:00,4,514.03,1.49,9.85,121.59,11.68,34.12,38.68,2.85
2022-04-02 11:30:00,4,494,0.71,6.77,154.5,12.76,40.79,45.43,2.88
2022-04-02 12:30:00,4,433.92,0.47,4.8,157.36,11.09,39.12,44.06,2.44
2022-04-02 13:30:00,4,390.53,0.46,4.28,153.06,9.66,35.04,39.85,2.15
2022-04-02 14:30:00,4,350.48,0.47,4.03,144.48,7.99,29.95,34.37,2.06
2022-04-02 15:30:00,3,320.43,0.47,4.24,131.61,6.56,24.78,28.73,1.84
2022-04-02 16:30:00,3,317.1,0.45,5.31,123.02,6.08,22.34,25.94,1.69
2022-04-02 17:30:00,3,327.11,0.28,6.85,117.3,6.02,21.73,25.2,1.66
2022-04-02 18:30:00,3,487.33,0.1,19.71,95.84,7.87,24.36,28.55,2.94
2022-04-02 19:30:00,4,627.52,0,27.42,75.1,9.66,28.35,33.92,5.26
2022-04-02 20:30:00,4,667.57,0,28.45,65.09,10.37,30.04,36.68,6.97
2022-04-02 21:30:00,4,614.17,0,23.65,62.23,9.42,28.21,35.24,7.98
2022-04-02 22:30:00,3,547.41,0,19.54,60.08,7.99,24.63,31.51,8.23
2022-04-02 23:30:00,3,494,0,16.45,59.37,6.97,21.34,27.6,7.6
2022-04-03 00:30:00,3,413.89,0,11.65,70.1,6.85,20.16,25.67,6.02
2022-04-03 01:30:00,3,373.84,0,8.65,83.68,8.23,24.54,30.2,5.19
2022-04-03 02:30:00,4,360.49,0,7.37,90.12,10.97,30.7,36.96,4.75
2022-04-03 03:30:00,4,367.16,0,7.54,85.83,12.87,35.26,42.02,3.99
2022-04-03 04:30:00,4,383.85,0,8.14,75.82,11.8,37.29,44.4,3.13
2022-04-03 05:30:00,4,413.89,0,10.02,65.09,10.01,38.4,45.78,2.47
2022-04-03 06:30:00,4,507.35,0.01,16.79,50.07,9.54,40.07,47.94,2.47
2022-04-03 07:30:00,4,747.68,3.02,30.16,32.19,11.32,41.99,50.74,3.51
2022-04-03 08:30:00,4,921.25,11.62,31.87,35.41,14.19,39.79,48.64,4.88
2022-04-03 09:30:00,4,554.08,4.47,15.42,72.24,13.95,27.9,33.78,4.12
2022-04-03 10:30:00,4,473.98,2.12,10.02,105.86,14.07,29.45,34.34,3.45
2022-04-03 11:30:00,4,417.23,0.96,6.34,133.04,13.83,33.86,38.16,2.85
2022-04-03 12:30:00,3,327.11,0.56,3.77,125.89,9.06,23.63,26.39,1.65
2022-04-03 13:30:00,2,287.06,0.5,3,113.01,6.32,18.5,20.74,1.11
2022-04-03 14:30:00,2,270.37,0.45,2.66,107.29,5.19,17.51,19.58,0.91
2022-04-03 15:30:00,2,270.37,0.5,3.04,104.43,4.83,16.79,18.8,0.88
2022-04-03 16:30:00,2,290.39,0.66,4.58,101.57,5.07,16.35,18.54,1.19
2022-04-03 17:30:00,2,310.42,0.64,6.85,90.84,4.83,13.76,15.91,1.65
2022-04-03 18:30:00,2,373.84,0.22,13.19,71.53,5.9,10.78,13.07,2.82
2022-04-03 19:30:00,1,400.54,0,14.74,57.22,6.2,8.87,11.5,3.83
2022-04-03 20:30:00,1,400.54,0,13.71,54.36,6.2,8.91,12.01,4.43
2022-04-03 21:30:00,1,383.85,0,11.82,54.36,5.66,9.42,12.95,5
2022-04-03 22:30:00,1,387.19,0,11.31,52.21,5.48,9.92,13.82,5.38
2022-04-03 23:30:00,2,383.85,0,11.31,57.94,6.74,13.06,17.25,5
2022-04-04 00:30:00,3,370.5,0,10.37,74.39,10.13,22.61,27.34,4.37
2022-04-04 01:30:00,4,363.83,0,9.42,85.12,14.54,35.91,41.55,3.83
2022-04-04 02:30:00,4,360.49,0,8.74,84.4,18.6,47.15,53.63,2.34
2022-04-04 03:30:00,5,363.83,0,9,75.82,20.27,52.79,59.69,1.69
2022-04-04 04:30:00,5,373.84,0,9.42,67.95,19.31,54.95,61.84,1.57
2022-04-04 05:30:00,5,393.87,0,10.54,62.94,16.21,53.58,60.4,1.69
2022-04-04 06:30:00,4,460.62,0,15.77,52.93,14.07,46.6,53.15,2.22
2022-04-04 07:30:00,4,634.19,1.27,27.76,32.9,14.66,39.1,45.72,3.23
2022-04-04 08:30:00,4,774.38,8.27,30.85,24.68,16.69,31.68,38.23,4.31
2022-04-04 09:30:00,3,594.14,5.14,22.96,37.91,17.4,22.46,27.31,3.51
2022-04-04 10:30:00,3,487.33,3.24,16.45,61.51,17.88,21.84,26.22,2.94
2022-04-04 11:30:00,4,427.25,1.79,11.14,98.71,17.88,28.06,32.35,2.56
2022-04-04 12:30:00,3,307.08,0.62,4.63,120.16,9.54,19.5,22.44,1.12
2022-04-04 13:30:00,3,280.38,0.47,3.6,123.02,6.79,16.51,19.28,0.85
2022-04-04 14:30:00,2,277.04,0.45,3.43,117.3,5.6,14.81,17.45,1.01
2022-04-04 15:30:00,2,283.72,0.5,3.94,111.58,5.25,13.38,15.98,1.27
2022-04-04 16:30:00,2,303.75,0.58,5.44,105.86,5.42,11.78,14.26,1.57
2022-04-04 17:30:00,2,330.45,0.46,7.71,100.14,5.3,10.35,12.76,1.99
2022-04-04 18:30:00,2,413.89,0.12,15.25,82.97,7.21,10.56,13.5,3.2
2022-04-04 19:30:00,2,467.3,0,18.68,67.23,8.34,11.58,15.58,4.56
2022-04-04 20:30:00,2,467.3,0,18.34,62.23,8.7,13.07,17.84,5.26
2022-04-04 21:30:00,2,447.27,0,15.77,62.94,8.82,15.47,20.77,5.38
2022-04-04 22:30:00,2,440.6,0,14.91,65.8,10.37,19.8,25.36,5.26
2022-04-04 23:30:00,4,433.92,0,14.22,73.67,13.23,26.35,31.64,4.88
2022-04-05 00:30:00,4,420.57,0,12,82.25,13.83,32.32,37.16,4.56
2022-04-05 01:30:00,4,407.22,0,9.34,83.68,11.09,33.91,38.71,4.88
2022-04-05 02:30:00,4,393.87,0,7.63,70.81,7.63,28.15,32.89,3.93
2022-04-05 03:30:00,3,377.18,0,7.54,48.64,6.38,20.32,24.77,2.22
2022-04-05 04:30:00,2,363.83,0.01,9.34,29.68,7.39,16.08,20.14,1.54
2022-04-05 05:30:00,2,370.5,0.16,13.88,15.38,9.89,16.6,20.4,1.3
2022-04-05 06:30:00,3,427.25,2.26,20.56,4.38,13.35,22.3,26.04,1.14
2022-04-05 07:30:00,4,600.81,13.63,22.96,1.77,17.88,31.08,35.6,1.36
2022-04-05 08:30:00,4,787.73,29.06,21.25,6.62,23.13,39.46,45.18,1.61
2022-04-05 09:30:00,4,574.11,16.99,20.05,20.38,24.8,35.36,40.02,0.24
2022-04-05 10:30:00,4,487.33,9.61,17.82,41.84,23.13,30.97,35.34,0.66
2022-04-05 11:30:00,4,440.6,4.64,14.39,78.68,21.22,31.23,35.36,0.92
2022-04-05 12:30:00,3,330.45,1.06,5.65,124.45,10.13,20.11,22.62,0.51
2022-04-05 13:30:00,3,297.07,0.58,3.56,130.18,6.2,12.88,14.66,0.57
2022-04-05 14:30:00,3,287.06,0.54,3.26,123.02,4.89,9.39,10.8,0.68
2022-04-05 15:30:00,2,290.39,0.61,4.03,117.3,5.07,8.72,10.08,0.85
2022-04-05 16:30:00,2,317.1,0.75,6.43,111.58,5.9,8.55,10.05,1.2
2022-04-05 17:30:00,2,347.14,0.63,9.85,98.71,6.38,9.06,10.92,1.55
2022-04-05 18:30:00,2,427.25,0.19,17.65,78.68,8.58,10.71,13.37,2.72
2022-04-05 19:30:00,2,467.3,0,20.22,62.23,9.89,11.61,15.22,3.93
2022-04-05 20:30:00,2,467.3,0,19.54,58.65,10.49,12.62,16.88,4.69
2022-04-05 21:30:00,2,453.95,0,16.79,62.94,10.25,14.28,19.03,4.94
2022-04-05 22:30:00,2,453.95,0,16.11,66.52,11.21,17.52,22.57,5
2022-04-05 23:30:00,3,453.95,0,16.28,67.23,13.95,23.38,28.42,4.75
2022-04-06 00:30:00,4,440.6,0,14.91,67.95,15.26,30,35.1,4.56
2022-04-06 01:30:00,4,413.89,0,12.34,65.8,13.95,33.05,38.82,4.69
2022-04-06 02:30:00,4,390.53,0,11.65,55.07,14.07,31.58,38.21,3.2
2022-04-06 03:30:00,4,390.53,0,14.74,38.27,16.21,30.38,37.73,1.85
2022-04-06 04:30:00,4,407.22,0.03,19.19,23.25,17.4,31.82,39.61,1.54
2022-04-06 05:30:00,4,460.62,0.43,25.02,11.09,18.36,35.29,43.43,1.6
2022-04-06 06:30:00,4,607.49,5.48,30.5,2.08,19.55,40.56,49.63,2.01
2022-04-06 07:30:00,4,988.01,26.82,30.16,3.04,23.37,48.29,59.08,3.04
2022-04-06 08:30:00,5,1295.09,43.36,32.56,11.18,28.37,54.45,66.43,4.43
2022-04-06 09:30:00,4,734.33,12.07,27.42,54.36,33.38,46.51,54.78,2.72
2022-04-06 10:30:00,5,667.57,6.71,23.31,94.41,32.9,51.05,58.85,2.75
2022-04-06 11:30:00,5,627.52,3.27,16.96,145.91,32.42,63.52,71.15,2.03
2022-04-06 12:30:00,4,413.89,0.95,6.77,153.06,16.93,42.31,47.2,0.66
2022-04-06 13:30:00,4,327.11,0.57,5.14,131.61,9.89,26.05,29.39,0.43
2022-04-06 14:30:00,2,293.73,0.43,5.1,113.01,7.33,17.64,20.38,0.52
2022-04-06 15:30:00,2,293.73,0.41,5.83,101.57,6.68,13.9,16.36,0.69
2022-04-06 16:30:00,2,307.08,0.47,7.71,94.41,7.03,12.58,15.01,0.94
2022-04-06 17:30:00,2,330.45,0.41,9.85,88.69,6.85,11.81,14.29,1.23
2022-04-06 18:30:00,2,447.27,0.39,18.68,80.82,9.3,15.53,18.79,2.44
2022-04-06 19:30:00,3,547.41,0,24.33,76.53,12.28,22.55,27.35,4.37
2022-04-06 20:30:00,4,574.11,0,23.65,75.82,12.87,25.24,30.97,5.57
2022-04-06 21:30:00,3,540.73,0,20.05,71.53,10.97,21.48,27.17,6.21
2022-04-06 22:30:00,2,534.06,0,19.19,62.23,9.54,17.33,23,6.84
2022-04-06 23:30:00,2,534.06,0,19.36,55.07,8.7,15.03,20.57,7.03
2022-04-07 00:30:00,2,520.71,0,18.85,52.21,7.75,14.39,19.79,6.9
2022-04-07 01:30:00,2,500.68,0,16.62,51.5,7.03,15.51,21.14,7.22
2022-04-07 02:30:00,2,480.65,0,14.39,51.5,6.44,16.8,22.96,6.9
2022-04-07 03:30:00,2,494,0,14.74,45.06,6.14,17.76,24.44,5.7
2022-04-07 04:30:00,2,540.73,0.01,17.48,33.97,6.44,18.74,25.99,4.81
2022-04-07 05:30:00,3,647.54,0.18,24.68,20.56,7.45,20.97,28.91,4.75
2022-04-07 06:30:00,4,961.3,7.6,37.7,4.43,10.01,27.22,36.7,5.7
2022-04-07 07:30:00,4,1682.28,43.36,42.16,2.55,14.31,38.53,50.47,8.61
2022-04-07 08:30:00,4,1976.01,57.22,47.98,12.7,18.6,44.22,55.87,10.26
2022-04-07 09:30:00,4,801.09,7.82,28.45,80.11,20.27,34.32,39.68,3.74
2022-04-07 10:30:00,4,694.27,4.08,21.42,131.61,24.32,44.28,49.06,2.22
2022-04-07 11:30:00,5,574.11,1.52,11.31,181.67,21.93,57.88,62.62,1.3
2022-04-07 12:30:00,4,370.5,0.56,4.41,160.22,9.89,37.03,40.28,0.76
2022-04-07 13:30:00,4,303.75,0.45,3.38,138.76,5.36,27.25,30.04,0.48
2022-04-07 14:30:00,4,290.39,0.4,3.26,131.61,4.59,27.34,30.1,0.26
2022-04-07 15:30:00,3,290.39,0.37,3.56,124.45,3.99,24.46,27.07,0.34
2022-04-07 16:30:00,2,297.07,0.36,4.46,117.3,3.49,19.69,22.04,0.7
2022-04-07 17:30:00,2,307.08,0.24,5.83,111.58,3.31,16.76,18.94,0.92
2022-04-07 18:30:00,2,373.84,0.07,12.51,97.27,5.25,17.13,19.7,1.79
2022-04-07 19:30:00,3,440.6,0,17.65,88.69,7.51,20.78,24.31,2.91
2022-04-07 20:30:00,4,480.65,0,19.19,89.41,9.66,26.26,30.65,3.58
2022-04-07 21:30:00,4,473.98,0,16.96,94.41,10.25,28.64,33.46,4.18
2022-04-07 22:30:00,4,467.3,0,15.25,92.98,9.66,26.56,31.5,4.81
2022-04-07 23:30:00,4,467.3,0,14.39,91.55,8.94,25.31,30.33,5.07
2022-04-08 00:30:00,4,460.62,0,12.34,97.27,9.06,28.98,34.17,4.94
2022-04-08 01:30:00,4,447.27,0,10.02,98.71,8.7,32.9,38.42,4.62
2022-04-08 02:30:00,4,433.92,0,8.57,94.41,8.11,35.76,41.5,3.67
2022-04-08 03:30:00,4,433.92,0,8.4,88.69,8.11,38.35,44.13,2.75
2022-04-08 04:30:00,4,447.27,0,9,81.54,8.23,39.86,45.64,2.41
2022-04-08 05:30:00,4,467.3,0,11.14,69.38,8.58,38.29,43.84,2.37
2022-04-08 06:30:00,4,540.73,0,18.34,51.5,9.42,33.57,38.92,2.53
2022-04-08 07:30:00,4,754.36,2.74,32.9,28.61,12.28,30.51,36.39,3.29
2022-04-08 08:30:00,4,1041.41,14.53,39.41,20.74,16.93,30.97,37.61,4.69
2022-04-08 09:30:00,4,741,5.76,29.82,54.36,19.07,27.17,32.26,2.88
2022-04-08 10:30:00,4,647.54,3.8,24.33,74.39,20.98,26.61,31.4,2.63
2022-04-08 11:30:00,4,600.81,2.68,18.68,95.84,21.7,25.5,29.99,2.56
2022-04-08 12:30:00,2,440.6,1.22,8.48,100.14,12.16,14.26,16.47,1.69
2022-04-08 13:30:00,2,383.85,0.8,5.31,92.98,7.27,8.58,9.94,1.41
2022-04-08 14:30:00,2,370.5,0.69,4.58,88.69,5.19,6.66,7.87,1.52
2022-04-08 15:30:00,2,380.52,0.75,5.1,87.26,4.59,6.68,7.88,1.71
2022-04-08 16:30:00,2,407.22,1.01,7.28,82.25,5.07,6.54,7.81,1.93
2022-04-08 17:30:00,1,433.92,1.09,10.37,69.38,5.48,5.47,6.83,2.12
2022-04-08 18:30:00,1,514.03,0.4,17.99,50.78,7.75,6.01,7.8,2.94
2022-04-08 19:30:00,1,560.76,0,21.08,43.63,9.42,8.67,11.36,4.37
2022-04-08 20:30:00,2,547.41,0,20.22,49.35,9.89,11.09,14.51,5.19
2022-04-08 21:30:00,2,507.35,0,16.45,66.52,10.13,12.9,16.4,4.81
2022-04-08 22:30:00,2,500.68,0,15.59,79.39,12.16,16.22,19.85,4.24
2022-04-08 23:30:00,2,507.35,0,16.79,75.1,13.23,17.61,21.3,3.83
2022-04-09 00:30:00,2,520.71,0,18.68,60.8,10.73,16.23,19.95,3.77
2022-04-09 01:30:00,2,500.68,0,16.62,50.78,8.11,14.51,18.35,3.58
2022-04-09 02:30:00,2,473.98,0,14.91,42.92,7.87,13.53,17.26,3.04
2022-04-09 03:30:00,2,473.98,0,14.91,34.69,7.57,13.8,17.61,2.72
2022-04-09 04:30:00,2,500.68,0.02,16.45,26.46,7.21,15.1,19.26,2.85
2022-04-09 05:30:00,2,574.11,0.19,21.25,17.34,7.75,17.41,21.97,3.45
2022-04-09 06:30:00,3,814.44,4.97,32.22,4.69,9.18,22.21,27.82,4.24
2022-04-09 07:30:00,4,1321.79,27.94,38.39,1.92,11.21,29.11,36.16,4.69
2022-04-09 08:30:00,4,1522.06,38.44,41.13,11.98,12.87,30.44,36.91,5.26
2022-04-09 09:30:00,2,607.49,0.91,25.36,43.99,12.04,17.88,19.76,1.17
2022-04-09 10:30:00,2,560.76,0.8,22.28,50.07,14.31,17.4,19.14,0.92
2022-04-09 11:30:00,2,560.76,1.29,23.65,55.79,18.36,18.65,20.47,0.89
2022-04-09 12:30:00,2,467.3,1.34,15.25,71.53,13.83,17.73,19.25,0.51
2022-04-09 13:30:00,2,377.18,0.99,7.45,85.83,8.7,15.95,17.18,0.4
2022-04-09 14:30:00,2,327.11,0.61,4.24,100.14,5.66,15.81,16.95,0.42
2022-04-09 15:30:00,2,307.08,0.54,3.81,100.14,4.41,14.48,15.51,0.54
2022-04-09 16:30:00,2,310.42,0.58,4.97,94.41,4.29,13.35,14.33,0.79
2022-04-09 17:30:00,2,317.1,0.5,6.77,79.39,4.17,10.78,11.83,1.19
2022-04-09 18:30:00,1,350.48,0.16,11.14,52.21,4.89,7.01,8.42,2.12
2022-04-09 19:30:00,1,390.53,0.01,14.74,30.4,5.9,4.67,6.69,3.42
2022-04-09 20:30:00,1,413.89,0.02,14.74,25.03,6.2,4.28,6.78,4.31
2022-04-09 21:30:00,1,420.57,0,12.17,36.84,5.9,5.66,8.53,4.75
2022-04-09 22:30:00,1,433.92,0,10.88,52.93,6.02,9,12.16,4.81
2022-04-09 23:30:00,2,427.25,0,10.54,65.09,6.5,13.99,17.05,4.24
2022-04-10 00:30:00,2,417.23,0,9.08,73.67,6.62,18.67,21.19,3.04
2022-04-10 01:30:00,3,413.89,0,7.54,78.68,7.15,21.38,23.64,2.41
2022-04-10 02:30:00,3,413.89,0,6.77,80.11,8.58,22.75,25,1.93
2022-04-10 03:30:00,3,433.92,0,7.97,72.96,8.94,24.64,27.31,2.06
2022-04-10 04:30:00,4,467.3,0,10.11,60.8,8.58,27.16,30.47,2.25
2022-04-10 05:30:00,4,507.35,0,12.85,50.78,8.23,29.32,33.02,2.28
2022-04-10 06:30:00,4,627.52,0.02,21.93,37.55,8.82,32.1,36.32,2.47
2022-04-10 07:30:00,4,934.6,3.19,41.13,17.88,10.97,37.37,42.75,3.55
2022-04-10 08:30:00,4,1335.14,16.99,51.41,15.74,14.19,43.68,50.05,5
2022-04-10 09:30:00,4,734.33,4.3,26.39,71.53,19.07,31.16,33.9,1.57
2022-04-10 10:30:00,4,627.52,2.99,16.96,104.43,18.12,26.96,29.17,1.3
2022-04-10 11:30:00,4,494,1.24,8.05,134.47,12.52,25.18,27.11,1.44
2022-04-10 12:30:00,2,350.48,0.32,4.37,113.01,5.72,12.89,14.24,1.23
2022-04-10 13:30:00,2,297.07,0.31,3.6,94.41,3.37,5.54,6.49,1.2
2022-04-10 14:30:00,2,280.38,0.35,3.21,82.25,2.65,3.08,3.82,1.28
2022-04-10 15:30:00,1,273.7,0.42,3.3,73.67,2.44,2.26,2.96,1.31
2022-04-10 16:30:00,1,277.04,0.53,4.07,68.66,2.53,2.09,2.82,1.36
2022-04-10 17:30:00,1,287.06,0.5,5.36,61.51,2.59,1.86,2.6,1.46
2022-04-10 18:30:00,1,343.8,0.15,10.71,47.92,3.87,2.47,3.54,2.18
2022-04-10 19:30:00,1,407.22,0,14.05,40.41,5.25,4.21,5.99,3.32
2022-04-10 20:30:00,1,453.95,0,15.25,40.77,6.26,7.04,9.54,4.12
2022-04-10 21:30:00,2,467.3,0,13.71,58.65,7.09,13.92,17.19,4.31
2022-04-10 22:30:00,4,500.68,0,12.51,97.27,11.32,28.17,32.25,4.18
2022-04-10 23:30:00,4,514.03,0,11.48,110.15,12.99,34.52,38.57,4.02
2022-04-11 00:30:00,4,480.65,0,10.37,85.83,9.06,25.47,28.88,3.7
2022-04-11 01:30:00,2,447.27,0,10.28,57.22,7.33,16.2,19.28,3.29
2022-04-11 02:30:00,2,417.23,0,9.85,38.62,7.03,10.72,13.57,2.85
2022-04-11 03:30:00,1,420.57,0.01,10.8,26.46,7.33,9.02,12,2.72
2022-04-11 04:30:00,1,453.95,0.06,13.02,18.24,7.87,9.58,13.03,2.79
2022-04-11 05:30:00,2,527.38,0.37,17.48,11.62,8.94,11.26,15.16,3.1
2022-04-11 06:30:00,2,714.3,4.25,26.05,3.67,11.09,15.35,20.06,3.51
2022-04-11 07:30:00,3,1161.58,23.69,32.56,1.24,15.5,23.19,29.54,4.31
2022-04-11 08:30:00,4,1588.82,44.7,38.73,5.81,21.7,30.95,38.26,5.76
2022-04-11 09:30:00,3,867.84,14.98,31.53,32.9,25.51,22.28,26.19,3.55
2022-04-11 10:30:00,2,640.87,7.04,21.42,62.94,20.03,18.89,22.27,3.51
2022-04-11 11:30:00,2,447.27,2.04,9.51,107.29,11.09,19.08,22.39,3.48
2022-04-11 12:30:00,2,310.42,0.67,3.43,103,4.35,9.81,11.58,1.88
2022-04-11 13:30:00,2,283.72,0.59,3.04,91.55,3.31,5.35,6.39,1.41
2022-04-11 14:30:00,1,277.04,0.61,3.04,79.39,3.07,3.8,4.67,1.35
