Unnamed: 0,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,CO
,2024-03-05 15:00:00,4.0,,,39.76,25.75,22.65,69.41,,10.01,961.3
,2024-03-05 16:00:00,5.0,,,49.35,10.46,27.66,85.49,,15.45,1335.14
,2024-03-05 17:00:00,5.0,,,51.41,0.56,33.86,109.48,,22.04,1842.5
,2024-03-05 18:00:00,5.0,,,47.3,0.01,38.62,124.91,,26.35,2162.93
,2024-03-05 19:00:00,5.0,,,43.87,0.0,34.81,117.31,,23.56,2029.42
,2024-03-05 20:00:00,5.0,,,39.76,0.05,24.8,94.55,,16.21,1535.42
,2024-03-05 21:00:00,4.0,,,35.3,2.95,17.17,73.66,,10.64,1068.12
,2024-03-05 22:00:00,4.0,,,26.73,14.31,13.95,64.08,,8.04,827.79
,2024-03-05 23:00:00,4.0,,,22.62,21.1,13.23,63.04,,6.97,774.38
,2024-03-06 00:00:00,4.0,,,22.28,20.74,12.76,64.2,,6.08,774.38
,2024-03-06 01:00:00,4.0,,,27.08,15.02,13.83,67.44,,5.76,854.49
,2024-03-06 02:00:00,5.0,,,38.73,2.37,20.74,83.21,,9.37,1281.74
,2024-03-06 03:00:00,5.0,,,41.13,5.36,26.94,83.08,,10.39,1388.55
,2024-03-06 04:00:00,4.0,,,34.62,26.82,49.59,54.04,,3.89,627.52
,2024-03-06 05:00:00,4.0,,,31.87,32.9,54.36,50.63,,3.67,560.76
,2024-03-06 06:00:00,3.0,,,29.82,41.13,54.36,48.94,,3.26,527.38
,2024-03-06 07:00:00,3.0,,,28.1,52.21,47.68,41.52,,2.69,467.3
,2024-03-06 08:00:00,3.0,,,23.31,58.65,37.19,34.36,,2.06,420.57
,2024-03-06 09:00:00,3.0,,,17.65,60.8,27.18,31.71,,1.47,383.85
,2024-03-06 10:00:00,3.0,,,15.08,57.22,22.65,32.66,,1.63,390.53
,2024-03-06 11:00:00,3.0,,,14.22,52.21,18.6,35.76,,1.82,413.89
,2024-03-06 12:00:00,3.0,,,15.59,46.49,14.9,37.35,,1.84,433.92
,2024-03-06 13:00:00,3.0,,,18.51,38.62,11.92,39.55,,2.31,473.98
,2024-03-06 14:00:00,3.0,,,19.54,35.05,12.04,41.95,,3.64,534.06
,2024-03-06 15:00:00,3.0,,,19.71,34.33,13.11,43.69,,4.69,580.79
,2024-03-06 16:00:00,3.0,,,16.45,37.91,11.92,43.08,,4.31,560.76
,2024-03-06 17:00:00,3.0,,,13.37,41.48,10.37,42.25,,3.67,520.71
,2024-03-06 18:00:00,3.0,,,11.65,42.92,8.7,40.87,,2.6,473.98
,2024-03-06 19:00:00,3.0,,,12.34,39.34,7.03,39.8,,1.8,460.62
,2024-03-06 20:00:00,3.0,,,13.54,33.97,7.51,41.56,,2.18,507.35
,2024-03-06 21:00:00,3.0,,,14.22,29.33,8.7,44.16,,2.85,547.41
,2024-03-06 22:00:00,3.0,,,15.77,23.6,10.37,48.75,,3.8,607.49
,2024-03-06 23:00:00,4.0,,,17.14,18.42,11.32,52.51,,4.12,640.87
,2024-03-07 00:00:00,4.0,,,18.85,13.59,11.8,55.08,,4.12,660.9
,2024-03-07 01:00:00,4.0,,,22.96,6.26,13.47,58.2,,4.5,741.0
,2024-03-07 02:00:00,4.0,,,26.05,1.16,18.36,67.58,,7.35,1028.06
,2024-03-07 03:00:00,4.0,,,27.08,4.65,22.65,69.95,,9.75,1174.93
,2024-03-07 04:00:00,4.0,,,22.28,26.82,35.29,54.38,,4.18,627.52
,2024-03-07 05:00:00,4.0,,,18.34,52.93,36.24,52.47,,3.01,527.38
,2024-03-07 06:00:00,3.0,,,14.39,82.25,33.38,46.57,,2.09,453.95
,2024-03-07 07:00:00,3.0,,,7.97,103.0,19.55,34.5,,1.19,380.52
,2024-03-07 08:00:00,3.0,,,6.51,107.29,15.02,31.4,,1.01,370.5
,2024-03-07 09:00:00,3.0,,,6.17,105.86,13.11,30.9,,0.97,370.5
,2024-03-07 10:00:00,3.0,,,10.11,92.98,16.69,31.32,,2.06,427.25
,2024-03-07 11:00:00,3.0,,,13.37,69.38,18.36,27.28,,2.82,453.95
,2024-03-07 12:00:00,3.0,,,18.51,46.49,17.88,25.26,,3.2,487.33
,2024-03-07 13:00:00,3.0,,,25.36,23.96,14.78,26.87,,4.24,567.44
,2024-03-07 14:00:00,3.0,,,27.42,10.55,14.78,30.95,,6.4,674.25
,2024-03-07 15:00:00,3.0,,,27.42,5.72,16.21,35.54,,8.23,754.36
,2024-03-07 16:00:00,3.0,,,23.65,8.23,14.9,36.16,,7.03,714.3
,2024-03-07 17:00:00,3.0,,,18.16,16.99,12.28,33.98,,5.19,620.84
,2024-03-07 18:00:00,3.0,,,14.05,24.68,9.78,31.03,,3.32,520.71
,2024-03-07 19:00:00,3.0,,,10.97,31.47,7.57,28.12,,1.8,427.25
,2024-03-07 20:00:00,3.0,,,9.25,35.41,6.85,28.79,,1.68,403.88
,2024-03-07 21:00:00,3.0,,,8.14,38.27,6.85,30.76,,1.74,400.54
,2024-03-07 22:00:00,3.0,,,8.83,38.27,7.75,34.05,,2.18,423.91
,2024-03-07 23:00:00,3.0,,,10.88,34.33,9.3,37.56,,2.82,473.98
,2024-03-08 00:00:00,3.0,,,14.22,27.54,10.49,40.31,,3.36,534.06
,2024-03-08 01:00:00,3.0,,,19.88,18.78,12.4,43.31,,4.02,620.84
,2024-03-08 02:00:00,4.0,,,30.16,7.42,17.4,51.1,,6.65,854.49
,2024-03-08 03:00:00,4.0,,,31.53,12.52,23.37,53.06,,8.23,961.3
,2024-03-08 04:00:00,3.0,,,26.73,37.55,38.15,45.35,,4.56,620.84
,2024-03-08 05:00:00,3.0,,,22.28,60.8,38.62,46.38,,3.48,540.73
,2024-03-08 06:00:00,3.0,,,16.45,83.68,32.42,46.43,,2.34,460.62
,2024-03-08 07:00:00,3.0,,,11.65,94.41,25.51,45.6,,1.42,410.56
,2024-03-08 08:00:00,3.0,,,8.91,89.41,19.07,44.93,,0.99,390.53
,2024-03-08 09:00:00,3.0,,,7.45,85.12,14.66,44.91,,0.74,383.85
,2024-03-08 10:00:00,3.0,,,9.51,77.96,16.69,47.26,,1.11,410.56
,2024-03-08 11:00:00,3.0,,,12.34,70.1,17.4,49.17,,1.57,447.27
,2024-03-08 12:00:00,3.0,,,16.62,61.51,16.69,49.99,,1.9,480.65
,2024-03-08 13:00:00,4.0,,,19.02,55.07,14.42,51.11,,2.37,520.71
,2024-03-08 14:00:00,4.0,,,17.14,55.79,12.28,53.54,,3.01,540.73
,2024-03-08 15:00:00,4.0,,,14.57,58.65,10.97,55.35,,3.13,547.41
,2024-03-08 16:00:00,4.0,,,11.65,61.51,9.18,55.9,,2.66,520.71
,2024-03-08 17:00:00,4.0,,,11.48,60.8,9.18,57.78,,2.69,534.06
,2024-03-08 18:00:00,4.0,,,12.34,57.94,8.94,58.91,,2.25,527.38
,2024-03-08 19:00:00,4.0,,,12.68,54.36,7.75,59.63,,1.47,507.35
,2024-03-08 20:00:00,4.0,,,10.2,53.64,6.26,61.24,,1.27,480.65
,2024-03-08 21:00:00,4.0,,,8.48,52.21,6.08,63.73,,1.49,473.98
,2024-03-08 22:00:00,4.0,,,9.85,45.78,7.45,67.91,,2.47,527.38
,2024-03-08 23:00:00,4.0,,,12.85,35.76,9.06,72.77,,3.7,607.49
,2024-03-09 00:00:00,5.0,,,16.96,25.39,10.85,77.31,,5.26,700.95
,2024-03-09 01:00:00,5.0,,,25.02,12.7,13.71,84.31,,6.78,854.49
,2024-03-09 02:00:00,5.0,,,33.24,2.35,18.36,97.15,,8.87,1214.98
,2024-03-09 03:00:00,5.0,,,33.93,8.58,22.17,96.73,,9.5,1321.79
,2024-03-09 04:00:00,4.0,,,24.68,47.92,40.05,68.74,,2.94,607.49
,2024-03-09 05:00:00,4.0,,,21.59,73.67,41.96,65.24,,2.37,547.41
,2024-03-09 06:00:00,4.0,,,16.62,98.71,35.76,63.4,,1.69,494.0
,2024-03-09 07:00:00,4.0,,,11.14,117.3,26.94,56.8,,0.97,433.92
,2024-03-09 08:00:00,4.0,,,7.71,111.58,18.84,51.26,,0.5,403.88
,2024-03-09 09:00:00,4.0,,,6.08,98.71,13.47,50.33,,0.09,387.19
,2024-03-09 10:00:00,4.0,,,7.2,82.97,13.47,53.31,,0.07,397.21
,2024-03-09 11:00:00,4.0,,,8.83,67.95,13.11,56.08,,0.37,420.57
,2024-03-09 12:00:00,4.0,,,11.65,56.51,11.92,56.81,,0.63,440.6
,2024-03-09 13:00:00,4.0,,,13.37,48.64,10.01,58.0,,1.04,467.3
,2024-03-09 14:00:00,4.0,,,12.85,47.21,9.42,60.25,,1.76,487.33
,2024-03-09 15:00:00,4.0,,,11.82,49.35,9.3,62.23,,2.15,507.35
,2024-03-09 16:00:00,4.0,,,9.68,53.64,8.11,62.15,,1.87,494.0
,2024-03-09 17:00:00,4.0,,,9.08,55.07,7.75,62.5,,1.8,487.33
,2024-03-09 18:00:00,4.0,,,9.17,55.07,7.33,61.64,,1.41,480.65
,2024-03-09 19:00:00,4.0,,,10.62,52.93,6.2,60.37,,1.11,487.33
,2024-03-09 20:00:00,4.0,,,11.14,50.78,6.2,61.31,,1.63,520.71
,2024-03-09 21:00:00,4.0,,,10.37,50.78,6.74,62.42,,2.15,540.73
,2024-03-09 22:00:00,4.0,,,11.48,47.21,8.23,65.3,,3.23,587.46
,2024-03-09 23:00:00,4.0,,,13.88,40.77,10.13,69.87,,4.81,654.22
,2024-03-10 00:00:00,4.0,,,17.82,32.19,12.52,74.54,,7.03,741.0
,2024-03-10 01:00:00,5.0,,,24.33,21.82,14.78,79.49,,8.87,867.84
,2024-03-10 02:00:00,5.0,,,37.36,7.51,18.12,90.13,,10.64,1188.28
,2024-03-10 03:00:00,5.0,,,38.73,12.52,20.27,91.21,,12.03,1348.5
,2024-03-10 04:00:00,4.0,,,19.19,62.94,28.37,63.35,,2.12,554.08
,2024-03-10 05:00:00,4.0,,,14.91,84.4,30.28,62.44,,1.2,480.65
,2024-03-10 06:00:00,4.0,,,13.02,105.86,32.42,63.88,,0.7,447.27
,2024-03-10 07:00:00,4.0,,,8.74,124.45,24.56,60.0,,0.36,413.89
,2024-03-10 08:00:00,4.0,,,6.08,124.45,16.69,55.98,,0.28,393.87
,2024-03-10 09:00:00,4.0,,,5.23,110.15,12.4,53.84,,0.17,383.85
,2024-03-10 10:00:00,4.0,,,7.71,92.98,15.26,56.27,,0.46,407.22
,2024-03-10 11:00:00,4.0,,,10.2,73.67,15.74,58.51,,0.76,433.92
,2024-03-10 12:00:00,4.0,,,13.37,56.51,14.42,59.33,,0.92,453.95
,2024-03-10 13:00:00,4.0,,,15.59,45.78,12.16,60.3,,1.28,473.98
,2024-03-10 14:00:00,4.0,,,15.94,42.92,11.8,62.17,,2.22,514.03
,2024-03-10 15:00:00,4.0,,,15.77,41.48,12.28,64.64,,2.88,547.41
,2024-03-10 16:00:00,4.0,,,12.68,43.99,10.37,64.1,,2.41,514.03
,2024-03-10 17:00:00,4.0,,,10.62,47.21,9.18,62.32,,2.06,487.33
,2024-03-10 18:00:00,4.0,,,9.51,50.78,8.11,59.41,,1.46,453.95
,2024-03-10 19:00:00,4.0,,,8.05,55.07,6.74,56.65,,0.66,413.89
,2024-03-10 20:00:00,4.0,,,7.54,58.65,7.33,56.9,,0.82,417.23
,2024-03-10 21:00:00,4.0,,,6.6,62.94,7.39,57.76,,0.94,423.91
,2024-03-10 22:00:00,4.0,,,8.74,59.37,8.34,62.97,,2.09,507.35
,2024-03-10 23:00:00,4.0,,,13.02,50.07,10.97,71.58,,3.77,640.87
,2024-03-11 00:00:00,5.0,,,19.19,37.55,14.54,80.95,,6.21,787.73
,2024-03-11 01:00:00,5.0,,,30.16,21.99,19.07,91.7,,8.74,1014.71
,2024-03-11 02:00:00,5.0,,,45.93,4.56,25.03,110.6,,12.54,1508.71
,2024-03-11 03:00:00,5.0,,,47.3,8.58,28.37,118.44,,16.09,1869.2
,2024-03-11 04:00:00,4.0,,,21.93,69.38,33.38,68.08,,2.72,600.81
,2024-03-11 05:00:00,4.0,,,14.74,103.0,30.04,63.49,,1.88,494.0
,2024-03-11 06:00:00,4.0,,,10.54,128.75,26.46,61.26,,1.39,453.95
,2024-03-11 07:00:00,4.0,,,7.63,135.9,21.46,54.68,,1.09,417.23
,2024-03-11 08:00:00,4.0,,,6.68,131.61,18.12,52.14,,0.97,407.22
,2024-03-11 09:00:00,4.0,,,6.51,124.45,15.74,52.09,,0.83,403.88
,2024-03-11 10:00:00,4.0,,,9.25,113.01,19.55,57.69,,1.0,427.25
,2024-03-11 11:00:00,4.0,,,12.34,97.27,21.93,63.69,,1.22,460.62
,2024-03-11 12:00:00,4.0,,,16.45,80.11,21.22,66.85,,1.36,487.33
,2024-03-11 13:00:00,4.0,,,19.88,66.52,18.6,71.46,,2.03,540.73
,2024-03-11 14:00:00,5.0,,,21.08,61.51,17.64,77.52,,3.51,614.17
,2024-03-11 15:00:00,5.0,,,20.91,61.51,17.88,81.59,,4.62,660.9
,2024-03-11 16:00:00,5.0,,,19.54,64.37,15.74,83.47,,5.38,700.95
,2024-03-11 17:00:00,5.0,,,20.39,63.66,14.78,86.08,,6.21,767.71
,2024-03-11 18:00:00,5.0,,,21.76,61.51,13.95,84.98,,5.64,774.38
,2024-03-11 19:00:00,5.0,,,24.68,55.07,11.92,82.01,,4.18,754.36
,2024-03-11 20:00:00,5.0,,,25.7,47.92,11.56,83.11,,4.31,774.38
,2024-03-11 21:00:00,5.0,,,23.31,44.35,12.16,85.85,,5.07,787.73
,2024-03-11 22:00:00,5.0,,,22.62,38.27,13.23,90.19,,6.02,827.79
,2024-03-11 23:00:00,5.0,,,21.59,34.33,12.99,91.22,,5.57,814.44
,2024-03-12 00:00:00,5.0,,,21.08,31.83,12.52,89.49,,5.0,774.38
,2024-03-12 01:00:00,5.0,,,24.68,26.46,13.71,89.17,,5.0,807.76
,2024-03-12 02:00:00,5.0,,,38.04,11.98,18.36,96.95,,7.92,1068.12
,2024-03-12 03:00:00,5.0,,,41.13,16.09,22.65,96.95,,10.26,1188.28
,2024-03-12 04:00:00,4.0,,,26.39,63.66,38.62,71.62,,4.5,607.49
,2024-03-12 05:00:00,4.0,,,21.76,95.84,41.48,67.02,,3.74,540.73
,2024-03-12 06:00:00,4.0,,,15.94,131.61,37.19,64.61,,2.56,467.3
,2024-03-12 07:00:00,4.0,,,8.65,140.19,23.37,55.1,,1.22,393.87
,2024-03-12 08:00:00,3.0,,,6.77,133.04,17.4,49.45,,1.01,380.52
,2024-03-12 09:00:00,3.0,,,6.08,123.02,14.07,47.64,,0.87,370.5
,2024-03-12 10:00:00,3.0,,,9.0,110.15,16.45,49.35,,1.3,387.19
,2024-03-12 11:00:00,4.0,,,11.82,95.84,16.69,51.41,,1.8,407.22
,2024-03-12 12:00:00,4.0,,,15.77,80.82,15.5,51.92,,2.18,440.6
,2024-03-12 13:00:00,4.0,,,18.85,67.23,13.83,53.71,,2.91,487.33
,2024-03-12 14:00:00,4.0,,,20.39,57.94,13.95,57.01,,4.31,554.08
,2024-03-12 15:00:00,4.0,,,20.91,55.07,14.9,60.76,,5.07,600.81
,2024-03-12 16:00:00,4.0,,,18.34,57.22,14.07,61.51,,4.56,594.14
,2024-03-12 17:00:00,4.0,,,16.62,60.08,13.35,61.66,,4.18,580.79
,2024-03-12 18:00:00,4.0,,,16.11,62.23,12.4,60.37,,3.36,547.41
,2024-03-12 19:00:00,4.0,,,14.57,62.94,10.37,57.34,,2.25,480.65
,2024-03-12 20:00:00,4.0,,,12.34,64.37,9.42,56.83,,2.15,440.6
,2024-03-12 21:00:00,4.0,,,10.54,65.09,8.94,57.21,,2.28,433.92
,2024-03-12 22:00:00,4.0,,,9.51,63.66,8.82,57.44,,2.41,427.25
,2024-03-12 23:00:00,4.0,,,9.25,60.08,9.06,57.51,,2.56,433.92
,2024-03-13 00:00:00,4.0,,,10.02,56.51,9.54,57.78,,2.72,440.6
,2024-03-13 01:00:00,4.0,,,12.68,51.5,11.09,58.74,,3.1,480.65
,2024-03-13 02:00:00,4.0,,,20.05,43.27,13.71,62.47,,4.5,600.81
,2024-03-13 03:00:00,4.0,,,24.33,42.92,15.97,64.09,,5.26,660.9
,2024-03-13 04:00:00,4.0,,,18.34,66.52,24.32,62.68,,3.58,534.06
,2024-03-13 05:00:00,4.0,,,15.42,94.41,27.89,68.06,,3.01,514.03
,2024-03-13 06:00:00,5.0,,,12.51,131.61,29.8,76.74,,2.22,487.33
,2024-03-13 07:00:00,5.0,,,8.74,151.63,23.84,75.28,,1.19,433.92
,2024-03-13 08:00:00,4.0,,,8.05,154.5,20.98,72.19,,0.81,417.23
,2024-03-13 09:00:00,4.0,,,7.71,147.34,18.12,65.99,,0.71,400.54
,2024-03-13 10:00:00,4.0,,,10.62,133.04,18.36,61.73,,1.61,433.92
,2024-03-13 11:00:00,4.0,,,12.85,120.16,16.69,62.31,,2.12,460.62
,2024-03-13 12:00:00,4.0,,,15.08,100.14,14.19,60.03,,2.25,460.62
,2024-03-13 13:00:00,4.0,,,16.79,82.25,11.68,58.47,,2.34,473.98
,2024-03-13 14:00:00,4.0,,,16.28,73.67,10.85,59.19,,3.23,507.35
,2024-03-13 15:00:00,4.0,,,15.25,70.81,10.73,59.89,,4.05,527.38
,2024-03-13 16:00:00,4.0,,,12.17,70.1,9.3,57.71,,3.61,494.0
,2024-03-13 17:00:00,4.0,,,10.54,67.95,8.58,56.14,,3.29,467.3
,2024-03-13 18:00:00,4.0,,,9.85,70.1,7.63,52.01,,2.6,433.92
,2024-03-13 19:00:00,3.0,,,8.57,75.1,6.38,45.74,,1.68,383.85
,2024-03-13 20:00:00,3.0,,,7.54,77.25,6.38,43.89,,1.65,370.5
,2024-03-13 21:00:00,3.0,,,7.2,75.82,6.97,44.88,,1.77,373.84
,2024-03-13 22:00:00,3.0,,,8.05,69.38,7.99,47.93,,2.18,400.54
,2024-03-13 23:00:00,4.0,,,9.51,61.51,8.82,51.17,,2.63,433.92
,2024-03-14 00:00:00,4.0,,,11.48,53.64,9.42,53.29,,2.98,467.3
,2024-03-14 01:00:00,4.0,,,15.42,44.7,11.09,55.97,,3.55,527.38
,2024-03-14 02:00:00,4.0,,,25.7,31.83,14.54,61.5,,5.64,694.27
,2024-03-14 03:00:00,4.0,,,29.13,31.83,18.12,63.18,,7.03,767.71
,2024-03-14 04:00:00,4.0,,,18.85,63.66,28.13,55.39,,3.83,507.35
,2024-03-14 05:00:00,4.0,,,17.99,87.98,35.29,55.24,,3.64,487.33
,2024-03-14 06:00:00,4.0,,,16.28,115.87,37.67,56.18,,2.94,460.62
,2024-03-14 07:00:00,4.0,,,10.88,134.47,29.33,52.19,,1.69,393.87
,2024-03-14 08:00:00,3.0,,,8.4,134.47,22.89,49.46,,1.22,370.5
,2024-03-14 09:00:00,3.0,,,7.37,120.16,18.12,46.45,,1.12,353.81
,2024-03-14 10:00:00,3.0,,,9.17,95.84,17.17,42.58,,1.65,367.16
,2024-03-14 11:00:00,3.0,,,11.65,77.25,15.97,40.89,,2.15,390.53
,2024-03-14 12:00:00,3.0,,,15.77,65.09,14.66,40.53,,2.41,420.57
,2024-03-14 13:00:00,3.0,,,18.85,55.07,12.64,42.03,,2.91,460.62
,2024-03-14 14:00:00,3.0,,,18.51,52.93,11.92,44.83,,4.02,500.68
,2024-03-14 15:00:00,3.0,,,17.31,54.36,12.04,46.44,,4.81,527.38
,2024-03-14 16:00:00,3.0,,,13.71,60.08,10.37,45.58,,4.24,494.0
,2024-03-14 17:00:00,3.0,,,12.17,62.23,9.78,45.72,,3.93,473.98
,2024-03-14 18:00:00,3.0,,,11.82,62.94,8.94,46.22,,3.13,453.95
,2024-03-14 19:00:00,3.0,,,13.71,59.37,7.63,47.14,,2.47,460.62
,2024-03-14 20:00:00,4.0,,,15.42,52.93,8.11,50.51,,2.75,514.03
,2024-03-14 21:00:00,4.0,,,15.94,47.21,9.54,54.92,,3.32,567.44
,2024-03-14 22:00:00,4.0,,,16.62,39.34,10.61,58.62,,3.96,614.17
,2024-03-14 23:00:00,4.0,,,15.42,35.76,10.01,58.11,,3.61,580.79
,2024-03-15 00:00:00,4.0,,,14.22,35.41,9.3,55.52,,3.2,534.06
,2024-03-15 01:00:00,4.0,,,16.11,34.33,10.37,55.04,,3.48,540.73
,2024-03-15 02:00:00,4.0,,,27.42,23.25,15.02,61.1,,6.4,734.33
,2024-03-15 03:00:00,4.0,,,32.9,20.92,21.22,63.91,,8.61,867.84
,2024-03-15 04:00:00,4.0,,,22.96,46.49,33.86,51.22,,4.31,540.73
,2024-03-15 05:00:00,3.0,,,20.39,62.94,39.58,49.52,,3.86,507.35
,2024-03-15 06:00:00,3.0,,,18.68,90.84,41.48,49.12,,3.42,487.33
,2024-03-15 07:00:00,4.0,,,15.59,124.45,40.05,51.17,,2.69,453.95
,2024-03-15 08:00:00,3.0,,,11.82,135.9,30.99,49.7,,2.06,413.89
,2024-03-15 09:00:00,3.0,,,8.91,115.87,20.74,41.2,,1.69,373.84
,2024-03-15 10:00:00,3.0,,,9.68,90.84,18.84,35.58,,1.8,363.83
,2024-03-15 11:00:00,3.0,,,11.48,75.1,17.88,35.21,,2.03,380.52
,2024-03-15 12:00:00,3.0,,,14.74,62.23,15.97,36.48,,2.18,407.22
,2024-03-15 13:00:00,3.0,,,17.65,51.5,13.47,39.88,,2.63,453.95
,2024-03-15 14:00:00,3.0,,,18.51,45.78,12.99,44.41,,3.8,507.35
,2024-03-15 15:00:00,3.0,,,18.16,45.06,13.35,47.54,,4.81,540.73
,2024-03-15 16:00:00,3.0,,,14.91,50.78,11.8,46.21,,4.37,514.03
,2024-03-15 17:00:00,3.0,,,12.85,56.51,10.85,43.23,,3.89,487.33
,2024-03-15 18:00:00,3.0,,,11.65,59.37,9.89,40.77,,3.07,447.27
,2024-03-15 19:00:00,3.0,,,9.77,59.37,8.23,39.68,,1.84,383.85
,2024-03-15 20:00:00,3.0,,,6.17,60.08,6.14,39.18,,1.27,333.79
,2024-03-15 21:00:00,3.0,,,4.5,62.23,5.19,34.58,,1.16,310.42
,2024-03-15 22:00:00,3.0,,,4.5,65.09,5.19,27.89,,1.38,307.08
,2024-03-15 23:00:00,3.0,,,5.23,64.37,5.6,25.38,,1.74,320.43
,2024-03-16 00:00:00,3.0,,,6.77,59.37,6.5,26.33,,2.12,347.14
,2024-03-16 01:00:00,3.0,,,9.34,52.93,7.63,28.48,,2.6,387.19
,2024-03-16 02:00:00,3.0,,,16.11,43.63,10.01,32.41,,4.43,500.68
,2024-03-16 03:00:00,3.0,,,19.02,42.56,12.4,32.55,,5.32,547.41
,2024-03-16 04:00:00,2.0,,,11.14,61.51,17.17,24.87,,2.12,363.83
,2024-03-16 05:00:00,2.0,,,8.48,72.96,16.69,22.3,,1.68,333.79
,2024-03-16 06:00:00,2.0,,,6.85,77.25,15.74,21.82,,1.41,323.77
,2024-03-16 07:00:00,2.0,,,6.34,75.82,15.5,21.8,,1.25,317.1
,2024-03-16 08:00:00,2.0,,,5.4,70.1,12.76,21.36,,1.09,313.76
,2024-03-16 09:00:00,2.0,,,4.67,65.09,10.25,19.33,,0.97,307.08
,2024-03-16 10:00:00,2.0,,,5.48,60.08,11.09,17.25,,1.12,310.42
,2024-03-16 11:00:00,2.0,,,6.68,54.36,10.97,15.67,,1.28,317.1
,2024-03-16 12:00:00,2.0,,,8.74,45.06,10.01,14.59,,1.41,327.11
,2024-03-16 13:00:00,2.0,,,11.48,35.41,8.94,14.6,,1.8,353.81
,2024-03-16 14:00:00,2.0,,,13.02,29.33,9.42,15.93,,2.85,400.54
,2024-03-16 15:00:00,2.0,,,13.88,25.39,10.61,17.33,,3.77,440.6
,2024-03-16 16:00:00,2.0,,,12.17,25.03,9.89,16.86,,3.74,440.6
,2024-03-16 17:00:00,2.0,,,10.62,25.03,8.94,15.77,,3.45,427.25
,2024-03-16 18:00:00,2.0,,,9.85,23.96,7.87,14.14,,2.79,403.88
,2024-03-16 19:00:00,2.0,,,8.23,24.68,6.14,11.72,,1.82,357.15
,2024-03-16 20:00:00,2.0,,,6.34,27.18,5.36,10.59,,1.58,333.79
,2024-03-16 21:00:00,1.0,,,5.1,29.33,5.07,9.93,,1.5,320.43
,2024-03-16 22:00:00,2.0,,,5.48,28.97,5.42,10.09,,1.71,337.12
,2024-03-16 23:00:00,2.0,,,6.68,26.46,6.08,10.92,,2.09,367.16
,2024-03-17 00:00:00,2.0,,,8.57,23.96,6.91,11.99,,2.6,400.54
,2024-03-17 01:00:00,2.0,,,12.0,21.64,8.11,13.26,,3.17,453.95
,2024-03-17 02:00:00,2.0,,,20.39,16.09,11.68,17.8,,5.51,614.17
,2024-03-17 03:00:00,2.0,,,21.25,22.53,16.69,17.88,,6.71,660.9
,2024-03-17 04:00:00,2.0,,,12.34,48.64,21.93,10.68,,2.69,377.18
,2024-03-17 05:00:00,2.0,,,9.08,67.95,19.55,11.25,,2.09,340.46
,2024-03-17 06:00:00,2.0,,,6.94,77.25,16.93,11.35,,1.65,320.43
,2024-03-17 07:00:00,2.0,,,6.17,77.25,16.45,11.03,,1.41,313.76
,2024-03-17 08:00:00,2.0,,,5.65,71.53,15.02,10.39,,1.28,313.76
,2024-03-17 09:00:00,2.0,,,5.44,62.94,13.47,9.63,,1.23,320.43
,2024-03-17 10:00:00,1.0,,,6.77,52.93,15.74,9.42,,1.49,340.46
,2024-03-17 11:00:00,1.0,,,8.14,39.7,16.45,8.7,,1.76,360.49
,2024-03-17 12:00:00,1.0,,,10.8,27.18,15.5,8.14,,1.93,380.52
,2024-03-17 13:00:00,1.0,,,15.94,15.2,12.04,9.11,,2.82,447.27
,2024-03-17 14:00:00,2.0,,,17.99,10.82,11.32,11.59,,4.43,520.71
,2024-03-17 15:00:00,2.0,,,18.85,11.27,12.28,14.53,,5.64,580.79
,2024-03-17 16:00:00,2.0,,,17.14,15.74,11.32,15.79,,5.45,580.79
,2024-03-17 17:00:00,2.0,,,15.94,19.67,10.49,16.93,,5.19,587.46
,2024-03-17 18:00:00,2.0,,,15.59,21.28,9.3,16.36,,4.24,567.44
,2024-03-17 19:00:00,2.0,,,12.85,23.96,7.03,12.93,,2.53,473.98
,2024-03-17 20:00:00,2.0,,,9.77,27.54,6.97,11.81,,2.12,413.89
,2024-03-17 21:00:00,2.0,,,7.2,30.4,6.91,11.89,,1.85,380.52
,2024-03-17 22:00:00,2.0,,,8.4,27.89,7.87,15.21,,2.44,433.92
,2024-03-17 23:00:00,2.0,,,12.34,21.64,10.37,21.6,,4.12,547.41
,2024-03-18 00:00:00,3.0,,,17.82,14.31,14.42,28.08,,7.03,674.25
,2024-03-18 01:00:00,3.0,,,25.36,5.36,19.55,36.45,,10.89,854.49
,2024-03-18 02:00:00,4.0,,,28.1,0.95,25.99,57.01,,13.68,1388.55
,2024-03-18 03:00:00,4.0,,,28.45,4.02,30.99,61.48,,13.81,1628.88
,2024-03-18 04:00:00,3.0,,,22.62,21.99,47.21,26.31,,4.81,607.49
,2024-03-18 05:00:00,3.0,,,21.42,43.63,48.16,27.08,,4.12,527.38
,2024-03-18 06:00:00,3.0,,,17.99,75.1,43.39,28.65,,3.23,467.3
,2024-03-18 07:00:00,3.0,,,11.82,110.15,30.99,33.24,,1.95,407.22
,2024-03-18 08:00:00,3.0,,,7.97,114.44,20.98,34.12,,1.38,377.18
,2024-03-18 09:00:00,3.0,,,6.6,100.14,15.74,31.01,,1.2,360.49
,2024-03-18 10:00:00,3.0,,,8.91,80.11,17.88,29.0,,1.79,387.19
,2024-03-18 11:00:00,3.0,,,11.14,59.37,17.88,26.4,,2.34,420.57
