
Unnamed: 0,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,CO
558.0,2022-06-06,5.0,6408.69,84.04,186.44,260.35,148.77,287.37,558.72,105.38,
559.0,2022-06-07,5.0,2029.42,9.39,69.23,185.97,66.76,138.05,338.23,34.45,
560.0,2022-06-08,5.0,1575.47,3.02,68.55,154.5,51.02,87.38,389.45,30.65,
561.0,2022-06-09,5.0,4432.68,50.07,154.91,170.23,104.9,214.89,492.72,52.69,
562.0,2022-06-10,5.0,6195.07,84.94,116.53,150.2,148.77,304.18,580.87,73.97,
563.0,2022-06-11,5.0,1495.36,3.1,50.04,154.5,47.68,96.53,276.87,28.63,
564.0,2022-06-12,5.0,1642.23,3.74,57.58,154.5,49.11,83.45,222.71,29.13,
565.0,2022-06-13,5.0,821.11,2.4,33.93,131.61,35.29,44.25,121.94,17.99,
566.0,2022-06-14,4.0,554.08,2.65,22.28,128.75,24.8,29.66,89.45,13.05,
567.0,2022-06-15,4.0,680.92,2.85,31.53,133.04,28.37,30.86,70.01,13.43,
568.0,2022-06-16,5.0,1428.6,8.72,60.32,243.19,57.22,70.91,110.59,26.6,
569.0,2022-06-17,5.0,3044.13,38.44,85.0,246.05,135.42,138.83,199.4,29.64,
570.0,2022-06-18,5.0,2162.93,27.72,71.97,174.52,80.11,110.85,142.84,16.47,
571.0,2022-06-19,5.0,1495.36,12.41,56.21,130.18,47.68,55.81,87.96,24.83,
572.0,2022-06-20,5.0,3578.19,75.1,78.83,268.94,120.16,174.65,239.08,34.45,
573.0,2022-06-21,5.0,4486.08,77.78,111.04,294.69,110.63,356.01,415.52,37.49,
574.0,2022-06-22,5.0,3791.81,44.7,117.9,346.18,251.77,284.01,321.96,31.92,
575.0,2022-06-23,5.0,1628.88,8.94,50.04,173.09,60.08,97.06,138.48,31.66,
576.0,2022-06-24,5.0,4432.68,22.8,108.3,297.55,93.46,234.85,367.25,56.24,
577.0,2022-06-25,5.0,7690.43,116.23,200.15,440.6,207.9,445.3,610.26,87.14,
578.0,2022-06-26,4.0,1134.87,3.13,49.35,188.83,88.69,47.5,56.69,21.53,
579.0,2022-06-27,5.0,1588.82,4.86,82.25,337.6,139.24,109.89,118.68,22.55,
580.0,2022-06-28,5.0,11215.21,178.81,132.98,121.59,190.73,542.3,801.89,112.47,
581.0,2022-06-29,5.0,6568.91,121.59,137.09,62.94,183.11,324.43,430.9,66.88,
582.0,2022-06-30,5.0,1535.42,21.46,98.71,15.02,192.64,73.81,91.28,12.92,
583.0,2022-07-01,5.0,4272.46,83.15,130.24,88.69,200.27,316.02,374.7,22.04,
584.0,2022-07-02,5.0,3257.75,30.85,78.83,220.3,61.99,232.2,267.6,18.75,
585.0,2022-07-03,5.0,4486.08,70.63,112.41,153.06,88.69,244.08,315.81,42.56,
586.0,2022-07-04,5.0,10147.09,119.81,249.51,286.1,223.16,637.6,838.77,100.31,
587.0,2022-07-05,5.0,2750.4,3.97,100.08,183.11,171.66,232.9,271.09,23.31,
588.0,2022-07-06,5.0,2296.45,4.3,76.77,191.69,113.49,104.76,150.4,26.6,
589.0,2022-07-07,5.0,2029.42,13.19,75.4,160.22,99.18,90.54,133.85,33.94,
590.0,2022-07-08,5.0,2883.91,32.19,116.53,248.91,119.21,144.03,209.23,43.06,
591.0,2022-07-09,5.0,1268.39,3.24,56.21,110.15,75.34,99.79,114.6,14.44,
592.0,2022-07-10,5.0,1869.2,18.1,94.59,100.14,139.24,126.22,154.96,15.96,
593.0,2022-07-11,5.0,12176.51,43.81,318.05,423.43,204.09,985.45,1169.86,116.53,
594.0,2022-07-12,5.0,6462.1,92.09,197.41,180.24,217.44,362.44,487.25,61.3,
595.0,2022-07-13,5.0,2563.48,17.21,80.2,288.96,135.42,143.53,208.24,34.45,
596.0,2022-07-14,5.0,1976.01,29.5,104.19,141.62,150.68,128.74,163.21,23.56,
597.0,2022-07-15,5.0,2483.37,10.62,82.25,183.11,105.86,132.07,188.88,25.33,
598.0,2022-07-16,5.0,2162.93,26.15,89.11,111.58,131.61,123.49,161.21,21.53,
599.0,2022-07-17,5.0,2883.91,17.66,87.74,127.32,101.09,161.84,222.49,23.31,
600.0,2022-07-18,5.0,9185.79,114.44,186.44,326.16,215.53,528.76,696.47,71.94,
601.0,2022-07-19,5.0,5821.23,22.35,227.57,254.63,194.55,612.47,699.1,31.92,
602.0,2022-07-20,5.0,934.6,0.0,47.98,54.36,78.2,112.29,119.87,2.88,
603.0,2022-07-21,,,,,,,,,,
604.0,2022-07-22,5.0,5180.36,134.11,97.33,29.68,247.96,345.14,418.09,23.56,
605.0,2022-07-23,5.0,2162.93,8.83,74.03,56.51,63.9,95.83,136.35,14.44,
606.0,2022-07-24,5.0,921.25,6.2,38.39,111.58,59.13,54.31,63.04,9.37,
607.0,2022-07-25,5.0,1161.58,7.6,47.98,197.41,62.94,75.53,90.9,13.43,
608.0,2022-07-26,5.0,1281.74,10.17,47.98,157.36,65.8,81.36,96.96,14.95,
609.0,2022-07-27,5.0,1308.44,12.52,56.89,120.16,76.29,92.11,104.46,11.4,
610.0,2022-07-28,5.0,2056.12,50.07,55.52,0.65,105.86,97.83,125.08,16.09,
611.0,2022-07-29,5.0,5500.79,108.18,78.83,37.19,94.41,273.93,370.92,35.97,
612.0,2022-07-30,5.0,8865.36,232.46,61.01,43.63,146.87,527.3,666.76,87.14,
613.0,2022-07-31,5.0,3845.21,59.9,65.12,104.43,60.56,195.61,274.32,25.84,
614.0,2022-08-01,5.0,6248.47,132.32,71.97,59.37,76.29,328.09,462.79,40.53,
615.0,2022-08-02,5.0,5874.63,113.55,87.74,167.37,74.39,285.94,400.24,48.13,
616.0,2022-08-03,5.0,5767.82,137.69,98.71,28.25,169.75,326.42,404.43,45.6,
617.0,2022-08-04,5.0,2269.74,63.48,86.37,4.78,179.29,178.49,206.09,16.97,
618.0,2022-08-05,5.0,6622.31,61.69,183.7,165.94,164.03,411.39,530.6,38.0,
619.0,2022-08-06,5.0,5233.76,15.42,175.48,231.74,165.94,381.94,456.45,32.93,
620.0,2022-08-07,5.0,2456.67,29.95,71.97,57.94,112.53,145.23,166.42,13.3,
621.0,2022-08-08,5.0,12176.51,253.92,148.06,214.58,211.72,704.09,914.57,65.86,
622.0,2022-08-09,5.0,3337.86,41.57,81.57,115.87,115.39,182.62,264.58,29.89,
623.0,2022-08-10,5.0,2082.82,15.87,98.71,123.02,107.77,133.02,164.69,31.41,
624.0,2022-08-11,5.0,1628.88,10.39,61.69,133.04,75.34,104.92,143.38,16.72,
625.0,2022-08-12,5.0,1188.28,11.85,54.84,141.62,73.43,78.62,91.56,21.03,
626.0,2022-08-13,5.0,2483.37,26.82,56.89,160.22,49.59,137.5,184.7,16.97,
627.0,2022-08-14,5.0,2643.59,31.74,127.49,89.41,167.85,204.17,244.15,27.36,
628.0,2022-08-15,5.0,2349.85,44.7,75.4,140.19,111.58,193.38,222.96,23.31,
629.0,2022-08-16,5.0,774.38,1.82,36.33,111.58,52.93,70.33,73.53,9.12,
630.0,2022-08-17,5.0,1668.93,13.75,55.52,127.32,37.67,75.11,108.24,22.04,
631.0,2022-08-18,5.0,1815.8,30.4,75.4,118.73,40.05,71.54,108.11,27.11,
632.0,2022-08-19,5.0,2964.02,31.29,73.34,117.3,61.99,127.42,193.2,42.56,
633.0,2022-08-20,5.0,8438.11,168.09,95.96,28.97,135.42,546.56,690.46,68.9,
634.0,2022-08-21,5.0,1976.01,34.87,74.03,165.94,70.57,99.36,138.3,24.57,
635.0,2022-08-22,5.0,2857.21,64.37,112.41,90.84,242.23,167.97,207.86,18.49,
636.0,2022-08-23,5.0,827.79,1.29,37.01,113.01,57.7,81.39,90.99,12.03,
637.0,2022-08-24,5.0,1388.55,14.31,69.23,110.15,67.71,87.35,114.51,21.53,
638.0,2022-08-25,5.0,4913.33,84.94,112.41,197.41,80.11,228.66,326.65,59.28,
639.0,2022-08-26,5.0,1041.41,10.73,44.55,157.36,45.3,55.55,67.37,20.52,
640.0,2022-08-27,4.0,827.79,6.03,31.87,114.44,28.61,32.17,51.64,17.73,
641.0,2022-08-28,5.0,2296.45,27.94,50.04,103.0,55.31,120.69,200.01,35.97,
642.0,2022-08-29,5.0,2456.67,42.47,102.82,205.99,103.95,190.61,260.46,38.0,
643.0,2022-08-30,5.0,5767.82,125.17,104.19,363.35,101.09,383.72,501.15,60.8,
644.0,2022-08-31,5.0,5020.14,118.02,69.92,231.74,82.02,290.01,406.21,50.16,
645.0,2022-09-01,5.0,9613.04,178.81,101.45,97.27,141.14,509.63,749.09,87.14,
646.0,2022-09-02,5.0,5821.23,134.11,100.08,98.71,111.58,314.48,471.65,66.88,
647.0,2022-09-03,5.0,2082.82,27.94,66.49,133.04,46.73,111.14,160.15,32.42,
648.0,2022-09-04,4.0,700.95,4.69,31.87,113.01,25.03,23.91,53.87,17.48,
649.0,2022-09-05,5.0,1815.8,17.88,78.83,197.41,49.11,73.59,126.83,32.42,
650.0,2022-09-06,5.0,3898.62,51.41,90.48,170.23,103.0,258.93,374.38,59.78,
651.0,2022-09-07,5.0,10040.28,250.34,83.63,214.58,139.24,589.4,795.26,98.29,
652.0,2022-09-08,5.0,9613.04,214.58,154.91,337.6,198.36,586.67,787.66,99.3,
653.0,2022-09-09,5.0,1842.5,14.08,104.19,260.35,196.46,151.29,172.96,22.29,
654.0,2022-09-10,5.0,3097.53,15.65,130.24,246.05,156.4,162.76,219.61,39.01,
655.0,2022-09-11,5.0,2029.42,22.35,85.68,211.72,122.07,94.98,132.74,29.89,
656.0,2022-09-12,5.0,2830.51,32.63,89.11,131.61,115.39,123.55,181.95,40.02,
657.0,2022-09-13,5.0,1295.09,30.4,51.41,86.55,100.14,52.83,75.67,17.48,
658.0,2022-09-14,4.0,801.09,9.5,47.98,57.94,72.48,38.37,50.37,8.87,
659.0,2022-09-15,5.0,1361.85,12.74,53.47,35.41,92.51,71.42,94.02,11.02,
660.0,2022-09-16,5.0,6248.47,125.17,87.74,107.29,96.32,318.85,428.9,38.5,
661.0,2022-09-17,5.0,2296.45,14.53,91.85,130.18,61.99,213.23,269.2,29.39,
662.0,2022-09-18,5.0,6462.1,160.93,124.75,220.3,121.12,439.42,557.67,36.98,
663.0,2022-09-19,5.0,9719.85,239.61,113.79,286.1,183.11,716.99,911.96,48.13,
664.0,2022-09-20,5.0,3898.62,57.22,138.46,124.45,221.25,212.71,281.93,25.08,
665.0,2022-09-21,5.0,13458.25,314.71,153.54,47.92,270.84,996.71,1183.17,78.02,
666.0,2022-09-22,5.0,4112.24,43.81,62.38,17.52,97.27,372.59,423.86,15.07,
667.0,2022-09-23,5.0,3204.35,75.1,67.86,11.09,105.86,145.14,181.04,16.72,
668.0,2022-09-24,5.0,1361.85,12.52,38.73,21.64,50.07,50.24,59.35,6.08,
669.0,2022-09-25,5.0,8331.3,141.26,102.82,154.5,78.2,526.59,711.47,41.54,
670.0,2022-09-26,5.0,5607.6,96.56,91.85,181.67,131.61,485.32,554.79,28.63,
671.0,2022-09-27,5.0,7904.05,150.2,106.93,168.8,86.78,503.67,696.63,45.6,
672.0,2022-09-28,5.0,6195.07,119.81,122.01,220.3,105.86,398.09,557.56,40.53,
673.0,2022-09-29,5.0,8331.3,239.61,115.16,211.72,96.32,545.75,727.12,43.57,
674.0,2022-09-30,5.0,9078.98,148.42,126.12,240.33,96.32,646.68,831.11,44.08,
675.0,2022-10-01,5.0,8438.11,150.2,115.16,211.72,74.39,555.2,719.67,46.1,
676.0,2022-10-02,5.0,9826.66,236.03,105.56,237.46,110.63,678.77,830.09,36.48,
677.0,2022-10-03,5.0,1976.01,25.26,70.6,140.19,50.07,118.25,177.59,36.98,
678.0,2022-10-04,5.0,4539.49,34.42,150.8,228.88,91.55,355.49,454.84,46.61,
679.0,2022-10-05,5.0,3311.16,44.7,149.43,124.45,188.83,235.22,281.87,32.93,
680.0,2022-10-06,5.0,1976.01,51.86,89.11,74.39,148.77,97.39,131.46,29.13,
681.0,2022-10-07,5.0,1708.98,42.02,72.66,2.41,162.12,80.49,101.27,14.57,
682.0,2022-10-08,5.0,1308.44,22.35,49.35,12.52,72.48,63.73,78.58,8.11,
683.0,2022-10-09,5.0,1415.25,31.74,69.23,10.46,90.6,66.47,82.54,9.88,
684.0,2022-10-10,5.0,3578.19,96.56,128.87,92.98,188.83,209.95,269.05,30.65,
685.0,2022-10-11,5.0,12283.33,227.09,180.96,71.53,234.6,944.99,1150.47,141.86,
686.0,2022-10-12,5.0,6195.07,128.75,141.2,231.74,122.07,452.49,499.74,32.42,
687.0,2022-10-13,5.0,6942.75,193.12,109.67,185.97,82.02,413.43,532.47,39.52,
688.0,2022-10-14,5.0,3952.03,71.53,131.61,205.99,83.92,287.22,366.93,43.57,
689.0,2022-10-15,5.0,6782.53,111.76,141.2,208.85,79.15,424.98,558.71,52.18,
690.0,2022-10-16,5.0,8117.68,164.51,175.48,274.66,143.05,509.72,667.18,99.3,
691.0,2022-10-17,5.0,8758.54,194.91,149.43,188.83,116.35,513.27,687.82,92.21,
692.0,2022-10-18,5.0,17089.84,407.7,235.8,185.97,339.51,1000.16,1242.45,243.19,
693.0,2022-10-19,5.0,14099.12,166.3,329.02,263.21,192.64,1067.94,1336.08,113.49,
694.0,2022-10-20,5.0,12069.7,164.51,361.92,220.3,267.03,863.45,1084.44,126.66,
695.0,2022-10-21,5.0,11215.21,246.76,216.6,217.44,211.72,725.14,894.55,172.26,
696.0,2022-10-22,5.0,6408.69,105.5,137.09,223.16,74.39,361.08,487.27,58.26,
697.0,2022-10-23,5.0,7797.24,143.05,160.4,234.6,109.67,452.12,602.94,81.06,
698.0,2022-10-24,5.0,4699.71,50.96,156.28,217.44,76.29,247.16,332.5,51.68,
699.0,2022-10-25,5.0,5340.58,59.01,137.09,234.6,73.43,364.3,496.23,61.81,
700.0,2022-10-26,5.0,13137.82,329.02,189.19,234.6,240.33,766.04,1004.45,174.28,
701.0,2022-10-27,5.0,13137.82,271.8,235.8,257.49,278.47,823.04,1044.02,198.6,
702.0,2022-10-28,5.0,15808.11,300.41,444.17,340.46,373.84,1304.38,1549.61,214.82,
703.0,2022-10-29,5.0,13885.5,221.73,293.37,311.85,225.07,978.16,1185.89,139.83,
704.0,2022-10-30,5.0,10147.09,200.27,156.28,234.6,108.72,623.11,817.01,83.09,
705.0,2022-10-31,5.0,14526.37,286.1,293.37,291.82,293.73,950.35,1171.29,200.63,
706.0,2022-11-01,5.0,9399.41,257.49,145.32,180.24,98.23,609.42,796.74,54.21,
707.0,2022-11-02,5.0,9185.79,150.2,202.89,220.3,110.63,604.81,794.7,79.04,
708.0,2022-11-03,5.0,9728.0,198.5,151.0,206.0,120.25,638.0,850.0,79.04,
709.0,2022-11-04,5.0,12096.0,272.0,297.0,516.0,219.5,858.0,1044.0,38.5,
710.0,2022-11-05,5.0,4539.49,29.5,156.28,243.19,66.76,408.02,477.36,38.5,
711.0,2022-11-06,5.0,6942.75,121.59,146.69,217.44,83.92,566.55,702.04,57.25,
712.0,2022-11-07,5.0,10147.09,236.03,309.82,151.63,247.96,737.53,893.97,156.04,
713.0,2022-11-08,5.0,14739.99,232.46,208.38,77.96,194.55,1341.8,1557.46,82.08,
714.0,2022-11-09,5.0,17730.71,429.15,389.34,155.93,579.83,1354.29,1550.45,287.77,
715.0,2022-11-10,5.0,13351.44,311.14,168.62,158.79,165.94,1178.74,1372.59,44.08,
716.0,2022-11-11,5.0,2670.29,26.38,113.79,147.34,63.9,180.21,216.9,40.02,
717.0,2022-11-12,5.0,2964.02,5.48,101.45,214.58,45.78,247.16,279.87,34.45,
718.0,2022-11-13,5.0,10574.34,228.88,123.38,191.69,111.58,678.48,869.67,95.25,
719.0,2022-11-14,5.0,13565.06,311.14,216.6,163.08,263.21,747.26,983.17,186.44,
720.0,2022-11-15,5.0,20721.44,500.68,216.6,144.48,223.16,1506.63,1826.34,160.1,
721.0,2022-11-16,5.0,3017.43,41.57,104.19,163.08,85.83,202.64,263.01,41.04,
722.0,2022-11-17,5.0,2643.59,14.75,95.96,167.37,57.22,182.71,222.38,41.04,
723.0,2022-11-18,5.0,8544.92,185.97,148.06,155.93,110.63,549.99,708.73,84.1,
724.0,2022-11-19,5.0,7690.43,200.27,167.25,203.13,112.53,504.41,618.38,81.06,
725.0,2022-11-20,5.0,4592.9,84.04,115.16,164.51,56.74,334.43,392.29,49.14,
726.0,2022-11-21,5.0,3845.21,47.39,126.12,154.5,70.57,218.58,278.12,47.62,
727.0,2022-11-22,5.0,4646.3,73.31,137.09,175.95,79.15,251.55,330.8,52.18,
728.0,2022-11-23,5.0,2990.72,55.43,109.67,157.36,62.94,186.62,245.06,44.08,
729.0,2022-11-24,5.0,7583.62,203.85,126.12,163.08,89.65,494.8,643.64,77.01,
730.0,2022-11-25,5.0,10360.72,300.41,265.96,234.6,204.09,809.36,960.59,72.96,
731.0,2022-11-26,5.0,3364.56,19.22,132.98,217.44,57.7,300.97,373.61,42.05,
732.0,2022-11-27,5.0,6782.53,141.26,153.54,220.3,73.43,517.39,654.76,71.94,
733.0,2022-11-28,5.0,12496.95,253.92,238.54,217.44,263.21,954.53,1176.18,172.26,
734.0,2022-11-29,5.0,10040.28,253.92,205.64,203.13,152.59,630.47,800.23,105.38,
735.0,2022-11-30,5.0,9506.23,216.36,178.22,211.72,103.0,667.51,821.03,85.12,
736.0,2022-12-01,5.0,8438.11,232.46,149.43,185.97,83.92,638.05,795.56,69.92,
737.0,2022-12-02,5.0,18157.96,472.07,230.31,191.69,190.73,1253.27,1482.26,147.94,
738.0,2022-12-03,5.0,8651.73,191.33,183.7,163.08,165.94,549.91,683.83,126.66,
739.0,2022-12-04,5.0,6195.07,151.99,123.38,174.52,59.13,445.04,538.16,52.18,
740.0,2022-12-05,5.0,9506.23,203.85,174.11,194.55,110.63,727.62,898.19,83.09,
741.0,2022-12-06,5.0,2696.99,15.87,81.57,183.11,63.9,299.3,353.33,28.12,
742.0,2022-12-07,5.0,1949.31,10.39,82.94,144.48,52.45,240.37,283.0,31.66,
743.0,2022-12-08,5.0,6408.69,83.15,132.98,147.34,71.53,536.88,691.06,55.22,
744.0,2022-12-09,5.0,2429.96,16.09,55.52,0.02,22.41,281.64,344.08,7.16,
745.0,2022-12-10,,,,,,,,,,
746.0,2022-12-11,5.0,2723.69,42.92,100.08,104.43,63.9,201.72,255.22,39.01,
747.0,2022-12-12,5.0,3204.35,33.53,108.3,134.47,67.71,229.58,295.39,48.64,
748.0,2022-12-13,5.0,2323.15,11.06,69.23,137.33,60.08,210.3,248.75,35.46,
749.0,2022-12-14,5.0,3017.43,27.94,97.33,113.01,63.9,183.5,245.55,45.6,
750.0,2022-12-15,5.0,2323.15,35.32,101.45,120.16,58.65,136.09,179.03,34.45,
751.0,2022-12-16,5.0,9506.23,275.37,116.53,111.58,129.7,633.78,821.21,99.3,
752.0,2022-12-17,5.0,8331.3,202.06,157.65,147.34,141.14,541.08,688.47,104.37,
753.0,2022-12-18,5.0,7370.0,126.96,159.03,183.11,104.9,571.52,689.23,65.86,
754.0,2022-12-19,5.0,9826.66,209.21,175.48,191.69,141.14,777.67,947.17,91.2,
755.0,2022-12-20,5.0,9185.79,228.88,139.83,143.05,93.46,647.64,803.41,65.86,
756.0,2022-12-21,5.0,9933.47,198.48,186.44,154.5,160.22,760.75,920.13,96.26,
757.0,2022-12-22,5.0,8651.73,162.72,161.77,180.24,118.26,623.55,774.72,71.94,
758.0,2022-12-23,5.0,7156.37,116.23,178.22,115.87,196.46,663.69,732.04,46.1,
759.0,2022-12-24,5.0,2830.51,13.63,72.66,125.89,58.17,353.1,390.04,28.88,
760.0,2022-12-25,5.0,1321.79,0.01,25.36,46.49,19.31,218.25,235.31,3.93,
761.0,2022-12-26,5.0,9399.41,221.73,149.43,154.5,113.49,709.48,854.47,78.02,
762.0,2022-12-27,5.0,2910.61,12.07,83.63,154.5,63.9,346.22,385.31,27.11,
763.0,2022-12-28,5.0,1976.01,11.85,65.12,121.59,48.16,278.16,302.72,28.12,
764.0,2022-12-29,5.0,7476.81,143.05,172.73,90.12,150.68,590.94,715.05,50.66,
765.0,2022-12-30,5.0,14312.74,300.41,194.67,124.45,247.96,1238.42,1560.85,127.67,
766.0,2022-12-31,5.0,2296.45,16.09,80.2,130.18,38.15,249.47,267.97,19.0,
767.0,2023-01-01,5.0,11535.64,236.03,152.17,134.47,215.53,834.55,1006.18,156.04,
768.0,2023-01-02,5.0,12283.33,311.14,202.89,123.02,234.6,984.28,1208.75,164.15,
769.0,2023-01-03,5.0,10253.91,239.61,126.12,138.76,127.79,940.67,1054.16,52.18,
770.0,2023-01-04,5.0,4058.84,24.81,134.35,135.9,94.41,395.46,475.53,23.31,
771.0,2023-01-05,5.0,9078.98,175.24,141.2,104.43,97.27,724.54,904.28,50.66,
772.0,2023-01-06,5.0,12817.38,332.59,150.8,53.64,131.61,844.98,1035.78,83.09,
773.0,2023-01-07,5.0,4432.68,45.15,134.35,127.32,66.76,432.89,495.9,19.51,
774.0,2023-01-08,5.0,6301.88,76.89,124.75,143.05,62.94,586.77,689.82,22.8,
775.0,2023-01-09,5.0,12283.33,250.34,183.7,23.96,234.6,1022.55,1241.36,145.91,
776.0,2023-01-10,5.0,4486.08,75.1,105.56,125.89,80.11,422.57,479.0,22.55,
777.0,2023-01-11,5.0,11001.59,227.09,211.12,72.96,116.35,777.28,932.12,48.64,
778.0,2023-01-12,5.0,2777.1,14.53,108.3,140.19,82.02,344.67,375.5,16.47,
779.0,2023-01-13,5.0,16876.22,389.81,134.35,69.38,339.51,1278.35,1448.7,267.51,
780.0,2023-01-14,5.0,2136.23,16.76,58.95,144.48,43.87,313.15,341.26,24.83,
781.0,2023-01-15,5.0,2456.67,12.07,100.08,138.76,47.68,167.89,213.4,35.46,
782.0,2023-01-16,5.0,3898.62,78.68,117.9,135.9,72.48,288.64,361.23,43.06,
783.0,2023-01-17,5.0,5767.82,77.78,124.75,164.51,74.39,444.82,564.57,59.28,
784.0,2023-01-18,5.0,7797.24,160.93,152.17,157.36,93.46,545.74,687.07,70.93,
785.0,2023-01-19,5.0,16662.6,425.58,263.21,104.43,511.17,1310.2,1499.27,204.68,
786.0,2023-01-20,5.0,4859.92,63.48,101.45,100.14,101.09,528.93,594.41,45.09,
787.0,2023-01-21,5.0,9719.85,212.79,211.12,66.52,278.47,726.66,889.69,114.5,
788.0,2023-01-22,5.0,6462.1,121.59,106.93,92.98,121.12,463.75,587.26,62.82,
789.0,2023-01-23,5.0,10253.91,271.8,197.41,87.98,219.35,661.59,838.01,139.83,
790.0,2023-01-24,5.0,7049.56,123.38,104.19,92.98,96.32,589.63,645.6,45.09,
791.0,2023-01-25,5.0,6141.66,141.26,106.93,38.27,156.4,405.26,477.53,24.07,
792.0,2023-01-26,5.0,1976.01,19.45,63.06,150.2,69.62,179.97,214.52,31.41,
793.0,2023-01-27,5.0,1815.8,15.42,64.43,134.47,58.17,162.19,190.02,29.89,
794.0,2023-01-28,5.0,7690.43,160.93,117.9,154.5,86.78,573.14,715.36,63.33,
795.0,2023-01-29,5.0,8651.73,193.12,102.82,98.71,82.02,747.76,841.57,28.12,
796.0,2023-01-30,5.0,8544.92,221.73,101.45,80.82,202.18,575.14,709.7,137.81,
797.0,2023-01-31,5.0,3685.0,85.83,59.63,134.47,56.27,331.72,353.33,22.04,
798.0,2023-02-01,5.0,1695.63,12.96,70.6,133.04,51.98,145.77,174.92,28.37,
799.0,2023-02-02,5.0,1922.61,11.96,74.71,158.79,59.6,166.17,212.28,32.93,
800.0,2023-02-03,5.0,5554.2,92.98,139.83,164.51,74.39,375.45,487.92,47.62,
801.0,2023-02-04,5.0,2216.34,17.88,78.14,183.11,51.98,229.37,276.17,31.41,
802.0,2023-02-05,5.0,10787.96,219.94,156.28,177.38,183.11,820.97,965.47,128.69,
803.0,2023-02-06,5.0,14312.74,325.44,246.76,178.81,244.14,919.97,1136.47,178.34,
804.0,2023-02-07,5.0,9719.85,168.09,93.22,154.5,65.8,979.58,1133.51,38.0,
805.0,2023-02-08,5.0,5126.95,59.01,141.2,191.69,73.43,377.71,477.35,58.26,
806.0,2023-02-09,5.0,7263.18,211.0,116.53,151.63,63.9,507.09,623.92,51.17,
807.0,2023-02-10,5.0,10894.78,239.61,167.25,160.22,95.37,612.93,793.64,76.0,
808.0,2023-02-11,5.0,8331.3,207.42,132.98,240.33,133.51,705.32,868.84,70.93,
809.0,2023-02-12,5.0,2456.67,35.32,56.89,155.93,52.45,194.3,247.54,38.5,
810.0,2023-02-13,5.0,1174.93,7.71,42.84,140.19,48.64,78.13,95.14,28.63,
811.0,2023-02-14,5.0,3044.13,19.0,123.38,170.23,75.34,214.35,284.91,43.57,
812.0,2023-02-15,5.0,2670.29,7.04,76.09,188.83,69.62,303.77,369.32,41.04,
813.0,2023-02-16,5.0,12924.19,221.73,246.76,294.69,230.79,1104.47,1377.72,176.31,
814.0,2023-02-17,5.0,16021.73,404.12,304.34,366.21,244.14,1566.04,1827.64,63.84,
815.0,2023-02-18,5.0,6782.53,134.11,186.44,271.8,91.55,687.03,792.18,65.86,
816.0,2023-02-19,5.0,13885.5,282.53,202.89,260.35,263.21,1040.97,1236.74,194.55,
817.0,2023-02-20,5.0,9399.41,271.8,174.11,234.6,96.32,701.4,864.76,48.13,
818.0,2023-02-21,5.0,4165.65,101.03,117.9,173.09,89.65,475.65,553.42,52.69,
819.0,2023-02-22,5.0,8331.3,207.42,161.77,240.33,127.79,751.79,908.0,63.84,
820.0,2023-02-23,5.0,1976.01,1.45,56.89,10.1,34.81,225.02,273.08,23.81,
821.0,2023-02-24,,,,,,,,,,
822.0,2023-02-25,5.0,8331.3,91.2,178.22,240.33,169.75,688.45,817.94,113.49,
823.0,2023-02-26,5.0,11749.27,264.64,249.51,243.19,152.59,964.51,1121.82,90.18,
824.0,2023-02-27,5.0,8651.73,225.31,131.61,185.97,115.39,617.8,772.09,86.13,
825.0,2023-02-28,5.0,9613.04,261.07,257.73,118.73,148.77,719.74,872.58,111.46,
826.0,2023-03-01,5.0,9078.98,225.31,168.62,178.81,122.07,573.65,803.02,90.18,
827.0,2023-03-02,5.0,4699.71,91.2,100.08,194.55,80.11,290.8,382.79,46.1,
828.0,2023-03-03,5.0,2483.37,40.23,82.94,168.8,66.76,149.91,202.28,31.92,
829.0,2023-03-04,4.0,907.9,0.0,26.39,41.48,22.65,62.91,78.67,20.27,
830.0,2023-03-05,5.0,2136.23,20.12,51.41,161.65,45.78,134.29,172.04,30.4,
831.0,2023-03-06,5.0,3631.59,73.31,111.04,174.52,80.11,217.01,289.1,47.62,
832.0,2023-03-07,5.0,8544.92,246.76,139.83,191.69,110.63,527.48,685.38,79.04,
833.0,2023-03-08,5.0,6675.72,102.82,183.7,274.66,143.05,655.49,767.61,62.32,
834.0,2023-03-09,5.0,8010.86,216.36,108.3,194.55,89.65,492.44,625.07,56.74,
835.0,2023-03-10,5.0,4379.27,85.83,122.01,211.72,86.78,308.27,382.55,53.7,
836.0,2023-03-11,5.0,5821.23,151.99,128.87,223.16,82.02,350.3,450.03,51.68,
837.0,2023-03-12,5.0,5233.76,92.98,134.35,251.77,83.92,357.2,441.96,58.77,
838.0,2023-03-13,5.0,6408.69,106.39,161.77,291.82,143.05,604.33,715.4,66.88,
839.0,2023-03-14,5.0,6141.66,105.5,131.61,243.19,92.51,443.89,547.05,54.21,
840.0,2023-03-15,5.0,12603.76,289.68,235.8,349.04,274.66,906.3,1068.77,176.31,
841.0,2023-03-16,5.0,11322.02,300.41,191.93,130.18,217.44,680.83,835.86,78.02,
842.0,2023-03-17,5.0,13351.44,314.71,183.7,140.19,213.62,855.54,1050.1,135.78,
