dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-04-14 00:30:00,2,587.46,2.71,19.02,2.41,13.47,12.65,17.93,4.5
2021-04-14 01:30:00,2,580.79,2.96,17.99,1.61,12.4,13.09,18.4,4.31
2021-04-14 02:30:00,2,580.79,2.4,16.62,1.83,12.28,14.35,19.69,4.43
2021-04-14 03:30:00,2,614.17,2.35,16.28,1.95,12.88,17.11,22.76,4.94
2021-04-14 04:30:00,3,674.25,3.07,16.79,1.39,13.83,21.18,27.65,5.7
2021-04-14 05:30:00,4,747.68,5.31,17.14,0.59,14.9,25.03,32.33,6.71
2021-04-14 06:30:00,4,934.6,12.63,17.48,0.09,18.12,33.12,41.69,7.54
2021-04-14 07:30:00,5,1468.66,34.42,18.68,1.31,26.23,52.74,64.55,10.89
2021-04-14 08:30:00,5,1735.69,50.96,23.31,5.14,33.38,58.08,70.61,13.81
2021-04-14 09:30:00,2,627.52,18.33,17.99,17.17,53.41,19.75,23.52,4.75
2021-04-14 10:30:00,2,500.68,9.72,15.59,28.25,41.01,14.45,17.54,3.39
2021-04-14 11:30:00,1,410.56,5.14,11.48,34.33,29.33,9.57,12.25,2.38
2021-04-14 12:30:00,1,377.18,4.02,9.51,28.25,24.8,6.29,8.33,1.84
2021-04-14 13:30:00,1,373.84,3.58,8.57,17.7,20.74,4.49,6.14,1.66
2021-04-14 14:30:00,1,377.18,2.46,8.65,10.28,16.69,3.71,5.05,1.54
2021-04-14 15:30:00,1,393.87,2.24,10.03,5.68,17.41,4.24,5.5,1.69
2021-04-14 16:30:00,1,420.57,3.1,10.63,4.29,18.36,5.06,6.36,1.88
2021-04-14 17:30:00,1,453.95,4.3,11.65,2.71,18.6,5.69,7.06,2.06
2021-04-14 18:30:00,1,534.06,6.82,12,0.89,17.17,7.61,9.62,3.07
2021-04-14 19:30:00,2,640.87,9.95,11.65,0.24,17.17,11.37,14.5,4.75
2021-04-14 20:30:00,2,720.98,11.18,11.48,0.13,18.36,15.16,19.45,6.08
2021-04-14 21:30:00,2,741.01,9.95,11.31,0.18,16.93,16.74,21.86,6.4
2021-04-14 22:30:00,2,794.41,10.51,12,0.12,16.69,19.38,25.79,7.22
2021-04-14 23:30:00,2,814.44,12.41,12.85,0.05,16.69,19.96,27.08,6.97
2021-04-15 00:30:00,2,720.98,11.51,13.71,0.05,14.07,15.57,22.02,5.13
2021-04-15 01:30:00,2,660.9,9.39,14.22,0.07,13.11,13.91,19.73,4.56
2021-04-15 02:30:00,2,634.19,7.6,14.22,0.12,13.59,14.58,20.13,4.62
2021-04-15 03:30:00,2,614.17,6.09,14.22,0.25,14.31,15.13,20.15,4.62
2021-04-15 04:30:00,2,580.79,4.81,13.88,0.42,14.66,15.23,19.79,4.56
2021-04-15 05:30:00,2,580.79,4.86,13.88,0.46,15.02,16.13,20.77,4.75
2021-04-15 06:30:00,3,674.25,8.61,14.4,0.14,17.88,20.29,25.77,5.38
2021-04-15 07:30:00,4,1041.41,23.47,15.77,0.28,26.94,34.94,42.8,7.54
2021-04-15 08:30:00,4,1401.9,45.6,18.85,0.53,47.68,49.98,59.46,9.5
2021-04-15 09:30:00,4,1001.36,56.33,22.28,0.31,127.79,48.21,54.72,5.57
2021-04-15 10:30:00,5,1028.06,65.27,25.02,0.13,160.22,55.21,61.34,4.12
2021-04-15 11:30:00,5,961.3,59.01,26.39,0.18,152.59,57.14,63.08,2.76
2021-04-15 12:30:00,5,847.82,54.09,27.42,0.27,146.87,58.71,64.3,2
2021-04-15 13:30:00,5,781.06,43.81,28.1,0.4,123.98,54.42,59.97,1.68
2021-04-15 14:30:00,4,667.57,27.27,28.45,0.74,84.88,41.17,46.61,1.74
2021-04-15 15:30:00,4,600.82,17.21,28.1,0.91,64.85,29.19,34.04,2.34
2021-04-15 16:30:00,3,567.44,11.62,25.71,0.82,48.64,20.93,24.76,2.76
2021-04-15 17:30:00,2,554.09,8.61,23.31,0.83,34.33,16.26,19.22,2.76
2021-04-15 18:30:00,2,667.57,10.17,23.99,0.51,22.65,18.1,21.66,3.9
2021-04-15 19:30:00,4,881.2,16.09,27.08,0.05,21.7,28.73,34.48,5.95
2021-04-15 20:30:00,4,961.3,13.86,34.62,0.12,21.7,40.01,47.79,6.4
2021-04-15 21:30:00,4,947.95,7.26,39.41,0.72,20.03,46.92,55.67,6.08
2021-04-15 22:30:00,5,934.6,3.58,40.1,2.35,19.31,51.38,60.63,6.21
2021-04-15 23:30:00,5,894.55,1.96,38.73,4.47,17.64,50.63,59.47,5.64
2021-04-16 00:30:00,4,714.3,0.56,32.56,9.92,13.83,40.86,47.13,3.61
2021-04-16 01:30:00,4,594.14,0.12,25.36,15.91,12.52,33.18,37.58,3.01
2021-04-16 02:30:00,4,554.09,0.06,20.91,17.88,12.88,29.88,33.51,2.98
2021-04-16 03:30:00,4,580.79,0.13,19.88,14.48,13.23,34.26,38.31,3.14
2021-04-16 04:30:00,5,674.25,0.64,24.33,6.8,15.74,51.09,56.4,3.33
2021-04-16 05:30:00,5,774.38,3.55,33.93,0.96,21.94,81.9,88.68,2.76
2021-04-16 06:30:00,5,947.95,11.29,44.55,0.06,29.09,123.06,131.54,1.47
2021-04-16 07:30:00,5,1295.09,28.16,54.15,3.31,37.67,173.39,184.51,0.21
2021-04-16 08:30:00,5,1361.85,38,56.89,16.63,43.87,183.14,193.88,0
2021-04-16 09:30:00,5,694.28,13.41,34.62,49.35,50.55,85.65,89.85,0
2021-04-16 10:30:00,5,634.19,7.82,30.16,84.4,53.41,67.33,70.81,0
2021-04-16 11:30:00,5,627.52,4.69,28.45,135.9,58.17,80.93,84.64,0
2021-04-16 12:30:00,5,614.17,2.49,22.62,191.69,56.27,97.97,101.72,0
2021-04-16 13:30:00,5,594.14,1.41,16.97,231.74,44.82,111.12,114.94,0
2021-04-16 14:30:00,5,554.09,0.98,13.37,231.74,31.47,109.37,112.93,0
2021-04-16 15:30:00,5,534.06,0.87,13.71,217.44,27.66,103.17,106.34,0
2021-04-16 16:30:00,5,540.73,0.68,15.42,205.99,25.51,100.49,103.42,0
2021-04-16 17:30:00,5,554.09,0.3,17.65,188.83,23.13,96.64,99.37,0
2021-04-16 18:30:00,5,580.79,0.02,18.51,165.94,19.79,87.12,89.89,0
2021-04-16 19:30:00,5,627.52,0,19.19,138.76,18.12,75.01,78.4,0.05
2021-04-16 20:30:00,5,654.22,0,19.36,110.15,16.45,59.63,63.95,2.41
2021-04-16 21:30:00,4,634.19,0,17.65,90.12,13.95,45.48,50.67,3.9
2021-04-16 22:30:00,4,654.22,0,19.36,77.25,14.31,37.76,44.27,4.81
2021-04-16 23:30:00,4,654.22,0,22.62,65.8,14.9,32.22,39.62,4.88
2021-04-17 00:30:00,3,560.76,0,21.25,55.08,12.16,24.38,31.17,3.52
2021-04-17 01:30:00,2,467.3,0,15.59,47.21,9.06,18.16,23.85,2.85
2021-04-17 02:30:00,2,427.25,0,11.82,40.41,7.87,14.86,19.79,2.79
2021-04-17 03:30:00,2,427.25,0,11.31,33.62,7.87,14.51,19.47,3.07
2021-04-17 04:30:00,2,473.98,0.02,13.02,25.39,8.82,16.85,22.64,3.67
2021-04-17 05:30:00,3,534.06,0.09,16.28,17.52,10.25,20.32,27.31,4.5
2021-04-17 06:30:00,4,654.22,0.75,22.28,8.67,13.11,26.58,35.05,5.26
2021-04-17 07:30:00,4,947.95,10.28,26.05,4.47,18.84,40.57,51.45,7.09
2021-04-17 08:30:00,5,1094.82,19.89,28.79,11.18,25.99,55.68,67.1,7.79
2021-04-17 09:30:00,5,647.54,4.86,30.5,40.77,43.87,55.16,60.89,0.2
2021-04-17 10:30:00,5,614.17,3.91,25.36,73.67,43.87,52.04,56.5,0.18
2021-04-17 11:30:00,5,587.46,3.02,21.25,114.44,42.44,62.59,67.37,0
2021-04-17 12:30:00,5,554.09,1.61,15.08,164.51,36.24,76.88,81.35,0
2021-04-17 13:30:00,5,520.71,0.85,10.63,200.27,29.09,89.33,93.32,0
2021-04-17 14:30:00,5,500.68,0.59,8.65,205.99,23.6,91.71,94.96,0
2021-04-17 15:30:00,5,507.36,0.56,9.51,200.27,22.17,88.22,90.95,0
2021-04-17 16:30:00,5,527.38,0.48,11.14,183.11,19.07,81.53,84.23,0
2021-04-17 17:30:00,5,547.41,0.27,13.2,153.07,15.26,68.91,71.7,0.06
2021-04-17 18:30:00,5,574.11,0.03,14.57,125.89,11.56,59.16,62.28,1.38
2021-04-17 19:30:00,5,607.49,0,14.91,114.44,10.85,56.07,59.82,2.57
2021-04-17 20:30:00,5,620.84,0,14.91,113.01,11.44,56.45,60.87,3.07
2021-04-17 21:30:00,5,600.82,0,13.2,114.44,10.61,54.78,59.73,2.95
2021-04-17 22:30:00,5,600.82,0,13.2,104.43,10.37,50.21,55.77,3.17
2021-04-17 23:30:00,4,574.11,0,14.05,85.12,9.78,39.92,45.7,3.01
2021-04-18 00:30:00,4,494,0,13.71,63.66,8.11,25.79,30.92,2.31
2021-04-18 01:30:00,2,427.25,0,12,47.92,7.75,16.59,21.09,2.34
2021-04-18 02:30:00,2,397.21,0,10.54,40.41,7.87,12.5,16.75,2.5
2021-04-18 03:30:00,2,413.9,0,10.63,35.76,8.11,12.37,17.04,2.85
2021-04-18 04:30:00,2,467.3,0.01,12,29.33,8.82,14.44,19.78,3.58
2021-04-18 05:30:00,2,527.38,0.04,14.57,22.17,10.13,16.66,22.51,4.5
2021-04-18 06:30:00,3,640.87,0.42,20.22,12.52,12.52,20.52,27.33,5.26
2021-04-18 07:30:00,4,894.55,9.28,23.65,7.6,16.69,28.97,38.35,7.16
2021-04-18 08:30:00,4,894.55,16.32,21.94,15.74,20.03,30.8,40.9,8.04
2021-04-18 09:30:00,4,440.6,5.98,15.94,49.35,32.9,30.25,34.58,0.95
2021-04-18 10:30:00,4,410.56,3.58,13.54,85.12,31.95,34.43,37.78,0.42
2021-04-18 11:30:00,4,380.52,1.79,9.51,120.16,27.18,37.36,40.5,0.37
2021-04-18 12:30:00,4,350.48,1.15,7.03,133.04,22.41,32.2,35.06,0.57
2021-04-18 13:30:00,3,330.45,1.02,6.17,118.73,17.17,21.94,24.58,0.89
2021-04-18 14:30:00,2,320.44,0.98,5.83,101.57,13.23,14.18,16.63,1.06
2021-04-18 15:30:00,2,330.45,1.06,6.94,91.55,12.64,12.15,14.84,1.39
2021-04-18 16:30:00,2,343.8,0.92,8.91,86.55,12.28,12.94,16.35,1.66
2021-04-18 17:30:00,2,357.15,0.47,11.82,79.39,11.68,12.99,17.15,1.76
2021-04-18 18:30:00,2,377.18,0.04,13.71,68.67,10.25,11.47,16.63,2.06
2021-04-18 19:30:00,1,407.22,0,14.22,53.64,9.78,9.77,15.5,2.82
2021-04-18 20:30:00,1,433.92,0,14.4,39.7,9.89,9.12,15.01,3.29
2021-04-18 21:30:00,1,427.25,0.01,12.34,32.54,9.06,8.13,13.96,3.04
2021-04-18 22:30:00,1,413.9,0.01,11.14,29.33,8.7,7.58,13.13,2.82
2021-04-18 23:30:00,1,393.87,0.01,10.71,28.97,8.11,6.67,11.68,2.38
2021-04-19 00:30:00,1,353.81,0.01,9.94,32.54,6.86,5.6,10.04,1.81
2021-04-19 01:30:00,1,360.49,0,10.28,36.84,7.99,7.02,11.67,2.19
2021-04-19 02:30:00,1,377.18,0,10.71,37.19,9.66,9.39,15,2.5
2021-04-19 03:30:00,2,420.57,0.01,12.85,31.11,11.33,13.19,20.58,3.04
2021-04-19 04:30:00,2,494,0.03,15.42,22.71,12.52,17.59,26.65,3.9
2021-04-19 05:30:00,3,574.11,0.18,18.85,14.48,13.95,21.73,31.88,4.94
2021-04-19 06:30:00,4,714.3,1.47,24.68,5.59,16.45,27.75,38.77,5.89
2021-04-19 07:30:00,4,1014.71,12.96,26.39,3.93,21.22,39.01,52.06,8.36
2021-04-19 08:30:00,4,1108.17,22.13,27.42,12.7,25.99,44.93,57.7,10.13
2021-04-19 09:30:00,5,607.49,6.76,23.65,57.94,40.53,50.61,58.08,3.1
2021-04-19 10:30:00,5,580.79,2.99,21.94,103,42.44,58.47,65.25,2.69
2021-04-19 11:30:00,5,560.76,1.37,21.25,137.33,44.82,66.87,73.52,2.19
2021-04-19 12:30:00,5,560.76,1.01,20.91,163.08,46.25,75.18,81.91,1.76
2021-04-19 13:30:00,5,560.76,0.92,15.08,200.27,36.24,82.05,88.63,0.83
2021-04-19 14:30:00,5,540.73,0.76,10.28,208.86,25.27,76.14,81.94,0.07
2021-04-19 15:30:00,5,560.76,0.8,10.45,185.97,19.55,64.51,69.85,1
2021-04-19 16:30:00,5,580.79,0.7,13.2,168.8,18.12,57.47,62.95,1.96
2021-04-19 17:30:00,5,614.17,0.33,17.65,158.79,17.17,54.8,60.61,2.44
2021-04-19 18:30:00,5,660.9,0.02,20.39,148.77,15.5,53.47,60.17,3.14
2021-04-19 19:30:00,5,714.3,0,20.74,137.33,14.9,52.78,61.04,4.24
2021-04-19 20:30:00,5,747.68,0,20.39,120.16,14.66,51.96,61.88,4.69
2021-04-19 21:30:00,4,720.98,0,17.48,104.43,12.99,47.06,57.8,4.12
2021-04-19 22:30:00,4,680.92,0,15.94,87.98,12.16,39.82,50.76,3.8
2021-04-19 23:30:00,4,614.17,0,15.42,76.53,11.44,32.43,43.19,3.2
2021-04-20 00:30:00,4,507.36,0,13.71,70.1,9.89,25.48,35.32,2.19
2021-04-20 01:30:00,3,447.27,0,11.65,62.94,9.18,20.34,28.98,2.15
2021-04-20 02:30:00,2,410.56,0,10.11,54.36,9.3,16.2,24.19,2.34
2021-04-20 03:30:00,2,410.56,0,10.28,44.35,9.89,15.78,25.04,2.63
2021-04-20 04:30:00,2,453.95,0,12.68,33.62,10.85,18.77,29.91,3.01
2021-04-20 05:30:00,3,514.03,0.02,16.79,24.32,12.88,24.26,35.54,3.29
2021-04-20 06:30:00,4,587.46,0.13,21.94,16.99,16.69,30.82,41.31,3.58
2021-04-20 07:30:00,4,714.3,2.63,28.1,10.82,21.22,37.87,48.32,5.57
2021-04-20 08:30:00,4,747.68,8.16,27.76,16.63,23.84,37.95,48.15,6.71
2021-04-20 09:30:00,4,480.65,3.86,18.51,54.36,28.37,34.16,40.35,1.63
2021-04-20 10:30:00,4,453.95,1.66,15.08,83.69,25.27,32.13,37.65,1.5
2021-04-20 11:30:00,4,427.25,0.85,13.02,98.71,23.37,30.8,36.42,1.25
2021-04-20 12:30:00,4,420.57,0.56,12.85,110.15,23.84,31.33,37.1,1.14
2021-04-20 13:30:00,4,407.22,0.35,12,117.3,20.5,30.66,36.8,1.01
2021-04-20 14:30:00,4,407.22,0.2,10.88,118.73,16.69,29.04,34.7,0.97
2021-04-20 15:30:00,4,423.91,0.23,11.48,111.58,14.78,26.8,32.06,1.35
2021-04-20 16:30:00,3,427.25,0.16,12.85,95.84,13.59,23.73,29.1,1.69
2021-04-20 17:30:00,3,440.6,0.09,15.08,81.54,12.52,21.24,26.84,1.92
2021-04-20 18:30:00,2,460.63,0.01,16.79,65.8,11.09,19.34,25.75,2.31
2021-04-20 19:30:00,3,507.36,0,17.99,55.79,11.44,20.11,27.87,3.2
2021-04-20 20:30:00,3,547.41,0,18.17,52.93,12.28,22.45,31.54,3.74
2021-04-20 21:30:00,3,534.06,0,15.59,56.51,11.56,22.92,32.81,3.42
2021-04-20 22:30:00,3,520.71,0,14.22,60.8,11.21,23.13,33.37,3.2
2021-04-20 23:30:00,3,500.68,0,13.71,65.09,10.37,22.08,32.2,2.66
2021-04-21 00:30:00,2,453.95,0,13.02,67.23,8.82,19.69,29.13,1.95
2021-04-21 01:30:00,2,447.27,0,12.34,67.23,8.94,19.58,28.7,2.22
2021-04-21 02:30:00,3,460.63,0,11.82,65.09,9.89,20.59,29.5,2.72
2021-04-21 03:30:00,3,460.63,0,11.65,62.23,10.61,20.96,29.67,3.1
2021-04-21 04:30:00,3,460.63,0,11.14,60.08,10.97,20.23,28.79,3.14
2021-04-21 05:30:00,2,460.63,0,11.31,55.08,11.56,19.43,28.08,3.14
2021-04-21 06:30:00,3,494,0,14.05,45.06,13.71,20.2,29.51,3.36
2021-04-21 07:30:00,4,607.49,0.34,22.28,28.25,17.17,25.18,36.57,4.94
2021-04-21 08:30:00,4,674.25,2.63,28.45,18.06,20.5,27.54,39.7,6.27
2021-04-21 09:30:00,2,460.63,1.96,21.25,36.12,25.51,16.17,23.53,3.2
2021-04-21 10:30:00,2,407.22,2.12,17.14,47.92,25.03,12.71,19.05,2.53
2021-04-21 11:30:00,2,367.17,1.87,13.54,61.51,23.37,11.56,17.98,1.92
2021-04-21 12:30:00,2,343.8,1.44,11.14,77.96,21.7,11.1,17.08,1.52
2021-04-21 13:30:00,2,327.11,1.03,8.74,84.4,16.45,9.61,15.53,1.3
2021-04-21 14:30:00,1,313.76,0.98,6.6,76.53,11.68,6.68,11.51,1.2
2021-04-21 15:30:00,1,317.1,1.44,5.83,69.38,10.73,5.95,10.08,1.38
2021-04-21 16:30:00,1,327.11,1.62,7.28,58.65,10.73,5.85,9.7,1.66
2021-04-21 17:30:00,1,353.81,1.3,10.37,48.64,10.73,5.82,9.46,1.92
2021-04-21 18:30:00,1,377.18,0.2,13.71,37.91,10.13,6.21,10.11,2.28
2021-04-21 19:30:00,1,403.88,0.01,14.4,32.54,10.49,7.49,11.95,2.85
2021-04-21 20:30:00,1,423.91,0.01,14.4,31.11,11.09,8.82,13.88,3.14
2021-04-21 21:30:00,1,423.91,0.01,13.2,32.19,10.61,9.57,15.07,3.04
2021-04-21 22:30:00,2,447.27,0.01,13.88,31.47,11.44,11.22,17.39,3.39
2021-04-21 23:30:00,2,460.63,0.01,15.77,30.04,11.92,12.05,18.68,3.33
2021-04-22 00:30:00,2,400.54,0.01,14.74,32.19,10.85,10.37,16.69,2.44
2021-04-22 01:30:00,1,367.17,0,12.17,36.12,10.73,9.96,15.94,2.28
2021-04-22 02:30:00,2,360.49,0,10.63,39.7,11.21,10.48,16.42,2.41
2021-04-22 03:30:00,2,367.17,0,10.11,46.49,12.04,12.04,18.77,2.57
2021-04-22 04:30:00,2,383.85,0,10.03,53.64,12.64,14.25,22.81,2.82
2021-04-22 05:30:00,2,423.91,0,11.65,50.07,14.31,17.22,27.33,2.98
2021-04-22 06:30:00,3,480.65,0.03,18.51,33.62,21.94,24.95,35.57,3.01
2021-04-22 07:30:00,4,587.46,3.07,26.39,20.03,32.9,35.29,46.1,4.31
2021-04-22 08:30:00,4,634.19,9.28,26.05,25.39,39.1,38.82,48.89,4.56
2021-04-22 09:30:00,3,467.3,5.25,19.36,55.79,33.85,23.87,29.56,2.19
2021-04-22 10:30:00,2,410.56,3.05,14.22,82.25,28.13,18.99,23.66,1.96
2021-04-22 11:30:00,2,370.5,1.82,10.45,100.14,23.6,16.39,20.56,1.65
2021-04-22 12:30:00,2,350.48,1.44,9.25,104.43,21.7,13.69,17.18,1.54
2021-04-22 13:30:00,2,337.12,1.17,8.57,95.84,17.88,12.04,15.4,1.46
2021-04-22 14:30:00,2,327.11,0.91,8.14,90.12,14.54,12.01,15.62,1.3
2021-04-22 15:30:00,2,327.11,0.91,9.25,82.25,14.54,11.84,15.79,1.46
2021-04-22 16:30:00,1,337.12,0.83,10.71,65.8,13.47,9.52,13.35,1.79
2021-04-22 17:30:00,1,353.81,0.51,12.85,48.64,12.16,7.3,10.57,2
2021-04-22 18:30:00,1,397.21,0.06,15.42,35.41,10.73,7.12,10.52,2.47
2021-04-22 19:30:00,1,460.63,0.03,17.48,28.25,11.33,8.92,13.11,3.48
2021-04-22 20:30:00,2,507.36,0.04,18.51,26.11,12.4,11.05,16.13,4.31
2021-04-22 21:30:00,2,527.38,0.03,17.48,27.18,12.04,12.17,17.89,4.43
2021-04-22 22:30:00,2,574.11,0.04,18.85,25.75,12.88,14.46,21.02,4.94
2021-04-22 23:30:00,2,600.82,0.08,21.94,21.99,13.47,15.62,22.61,4.81
2021-04-23 00:30:00,2,514.03,0.05,21.08,22.89,11.8,12.61,18.91,3.48
2021-04-23 01:30:00,2,447.27,0.01,16.97,27.54,10.73,11.01,16.55,3.1
2021-04-23 02:30:00,2,417.23,0,13.71,31.83,10.73,10.97,16.02,3.1
2021-04-23 03:30:00,2,417.23,0,12.17,36.84,10.97,11.6,16.71,3.2
2021-04-23 04:30:00,2,440.6,0,11.48,43.63,10.97,12.92,18.75,3.29
2021-04-23 05:30:00,2,473.98,0,12,47.92,11.33,14.92,22.17,3.42
2021-04-23 06:30:00,2,540.73,0.02,15.59,41.49,13.23,18.81,27.89,3.86
2021-04-23 07:30:00,4,720.98,2.01,25.36,23.96,18.6,27.97,38.77,6.78
2021-04-23 08:30:00,4,814.44,7.04,30.85,19.13,25.51,33.01,43.33,8.61
2021-04-23 09:30:00,2,480.65,1.9,21.76,45.42,30.04,17.58,21.81,3.01
2021-04-23 10:30:00,2,440.6,1.09,18.68,57.94,27.42,14.23,17.65,2.47
2021-04-23 11:30:00,2,410.56,0.5,15.59,67.95,23.84,12.12,15.41,2.06
2021-04-23 12:30:00,2,390.53,0.32,14.4,74.39,22.65,11.11,14.24,1.82
2021-04-23 13:30:00,2,380.52,0.28,12.51,77.25,19.07,10.51,13.9,1.63
2021-04-23 14:30:00,2,367.17,0.23,10.54,80.82,15.26,10.67,14.56,1.36
2021-04-23 15:30:00,2,377.18,0.31,11.31,81.54,15.5,12.69,17.53,1.54
2021-04-23 16:30:00,2,390.53,0.3,12.85,75.1,14.9,13.27,18.82,1.9
2021-04-23 17:30:00,2,413.9,0.19,15.08,62.23,13.71,11.87,17.19,2.19
2021-04-23 18:30:00,2,453.95,0.02,17.48,47.92,12.04,11.17,16.52,2.72
2021-04-23 19:30:00,2,520.71,0,19.88,37.91,12.99,12.77,18.85,3.93
2021-04-23 20:30:00,2,587.46,0.01,21.94,32.19,14.9,15.4,22.53,4.94
2021-04-23 21:30:00,2,594.14,0.01,21.08,31.83,15.14,16.46,24.21,5.07
2021-04-23 22:30:00,2,600.82,0.01,21.25,30.76,15.97,17.3,25.5,5.19
2021-04-23 23:30:00,2,580.79,0.02,22.62,28.25,15.97,16.81,24.97,4.69
2021-04-24 00:30:00,2,507.36,0.01,20.74,29.68,12.52,13.78,21.01,3.36
2021-04-24 01:30:00,2,453.95,0,15.94,32.9,9.3,12.54,19.28,2.91
2021-04-24 02:30:00,2,433.92,0,12.51,35.41,8.58,12.79,19.52,3.07
2021-04-24 03:30:00,2,467.3,0,12.51,35.05,9.18,15.12,22.58,3.71
2021-04-24 04:30:00,2,534.06,0,14.05,32.54,10.37,19.08,27.88,4.69
2021-04-24 05:30:00,3,620.84,0.01,17.48,28.61,12.16,23.77,34.02,6.21
2021-04-24 06:30:00,4,761.03,0.08,24.68,20.74,14.66,30.12,41.56,7.09
2021-04-24 07:30:00,4,1081.47,3.49,38.39,7.78,18.12,40.37,53.72,8.61
2021-04-24 08:30:00,4,1121.52,9.05,40.1,10.46,20.03,41.24,54.76,9.5
2021-04-24 09:30:00,4,527.38,1.93,23.99,41.49,34.33,48.83,56.04,0.31
2021-04-24 10:30:00,4,473.98,1.48,21.94,54.36,33.38,49.24,55.07,0
2021-04-24 11:30:00,4,440.6,0.91,17.99,66.52,27.9,40.99,46.16,0
2021-04-24 12:30:00,4,403.88,0.51,14.4,79.39,22.89,30.33,34.46,0.01
2021-04-24 13:30:00,3,383.85,0.3,11.48,82.97,17.64,21.61,25.28,0.48
2021-04-24 14:30:00,2,360.49,0.17,8.91,83.69,13.11,14.24,17.59,0.87
2021-04-24 15:30:00,2,360.49,0.42,9.25,79.39,13.47,12.29,16.21,1.28
2021-04-24 16:30:00,2,367.17,0.62,10.37,74.39,13.95,14.63,19.67,1.5
2021-04-24 17:30:00,2,377.18,0.48,12.51,72.96,13.71,16.47,22.32,1.58
2021-04-24 18:30:00,2,410.56,0.06,14.91,67.23,11.92,17.49,24.43,2.15
2021-04-24 19:30:00,2,460.63,0,16.45,58.65,11.68,17.43,25.1,3.29
2021-04-24 20:30:00,2,500.68,0,17.31,49.35,12.28,16.62,24.41,4.24
2021-04-24 21:30:00,2,520.71,0,15.94,41.49,11.44,15.02,22.65,4.5
2021-04-24 22:30:00,2,547.41,0,16.11,35.05,10.97,14.85,22.47,4.81
2021-04-24 23:30:00,2,554.09,0.01,17.31,30.04,10.61,14.23,21.59,4.5
2021-04-25 00:30:00,2,520.71,0.03,18.51,25.75,9.3,12.4,18.93,3.48
2021-04-25 01:30:00,2,514.03,0.03,17.65,23.6,8.94,12.43,18.64,3.48
2021-04-25 02:30:00,2,514.03,0.02,15.59,22.89,9.3,13.61,19.71,3.93
2021-04-25 03:30:00,2,520.71,0.03,14.74,21.82,10.01,14.93,20.93,4.24
2021-04-25 04:30:00,2,500.68,0.02,13.71,22.17,10.01,14.74,20.39,4.05
2021-04-25 05:30:00,2,473.98,0.03,13.2,22.71,9.66,13.75,19.05,3.8
2021-04-25 06:30:00,2,494,0.1,14.91,20.03,10.37,14.01,19.25,3.77
2021-04-25 07:30:00,2,634.19,3.3,19.36,15.91,12.99,17.67,23.84,5.26
2021-04-25 08:30:00,2,707.63,8.49,20.91,20.21,15.5,18.23,24.77,6.59
2021-04-25 09:30:00,1,393.87,4.14,13.37,42.56,24.56,9.09,12.69,2.76
2021-04-25 10:30:00,1,360.49,3.16,10.88,61.51,24.32,9.24,12.67,2.19
2021-04-25 11:30:00,2,333.79,2.07,8.31,80.82,21.46,10.32,13.83,1.66
2021-04-25 12:30:00,2,313.76,1.58,6.68,89.41,19.55,11.05,14.56,1.3
2021-04-25 13:30:00,1,300.41,1.43,5.4,78.68,15.26,9.54,13.11,1.14
2021-04-25 14:30:00,1,297.07,1.31,4.5,66.52,11.44,8.08,11.63,1.06
2021-04-25 15:30:00,1,313.76,1.54,5.1,60.08,11.33,8.4,11.98,1.24
2021-04-25 16:30:00,1,327.11,1.7,6.17,50.78,11.09,8.88,12.74,1.47
2021-04-25 17:30:00,1,347.14,1.36,8.48,40.41,10.49,9.03,13.13,1.65
2021-04-25 18:30:00,1,380.52,0.22,11.48,31.47,8.94,9.96,14.66,2.06
2021-04-25 19:30:00,2,423.91,0.02,12.85,28.97,9.06,12.24,18.04,2.85
2021-04-25 20:30:00,2,460.63,0.02,13.2,29.68,9.66,14.64,21.56,3.42
2021-04-25 21:30:00,2,453.95,0.01,11.48,32.54,9.06,15.48,23.01,3.26
2021-04-25 22:30:00,2,453.95,0.01,10.63,33.98,8.7,15.87,23.69,3.1
2021-04-25 23:30:00,2,433.92,0.01,10.37,33.98,8.23,15.38,23.12,2.66
2021-04-26 00:30:00,2,400.54,0,9.94,34.33,6.91,14.2,21.63,2.03
2021-04-26 01:30:00,2,420.57,0.01,10.71,32.9,7.99,15.69,23.39,2.47
2021-04-26 02:30:00,2,440.6,0,10.88,32.19,9.42,17.58,25.76,2.91
2021-04-26 03:30:00,2,467.3,0.01,11.82,30.4,10.61,19.8,28.57,3.52
2021-04-26 04:30:00,3,507.36,0.01,13.37,27.54,11.68,22.19,31.61,4.12
2021-04-26 05:30:00,3,554.09,0.03,15.77,23.6,12.76,24.33,34.12,4.75
2021-04-26 06:30:00,4,660.9,0.28,21.42,15.91,15.5,28.02,38.06,5.45
2021-04-26 07:30:00,4,907.9,7.26,26.73,11,20.27,35.11,46.17,8.04
2021-04-26 08:30:00,4,921.25,14.19,26.05,19.49,25.03,32.23,42.34,9.37
2021-04-26 09:30:00,2,473.98,6.15,16.45,44.7,33.85,18.33,24.18,3.64
2021-04-26 10:30:00,2,427.25,3.97,14.22,68.67,31.47,19.32,24.74,2.82
2021-04-26 11:30:00,3,390.53,2.4,11.14,88.69,26.94,20.12,25.64,2.15
2021-04-26 12:30:00,3,360.49,1.82,8.91,95.84,23.37,20.38,26.09,1.73
