,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1047,2023-10-08,5.0,1375.2,2.43,24.68,197.41,22.41,176.58,223.96,20.77
1048,2023-10-09,5.0,1041.41,4.02,26.39,155.93,20.27,101.94,138.45,24.57
1049,2023-10-10,5.0,1789.09,2.85,43.53,185.97,24.08,138.13,194.12,32.93
1050,2023-10-11,5.0,2002.72,11.51,42.84,211.72,31.95,191.63,250.3,34.96
1051,2023-10-12,5.0,3070.83,49.62,42.16,248.91,48.16,270.88,342.81,34.96
1052,2023-10-13,5.0,2964.02,33.08,57.58,280.38,50.54,281.99,353.22,54.72
1053,2023-10-14,5.0,2937.32,10.73,49.35,237.46,49.11,335.31,384.51,83.09
1054,2023-10-15,5.0,2029.42,14.75,46.61,171.66,24.56,166.26,206.39,55.73
1055,2023-10-16,5.0,3044.13,42.47,49.35,111.58,55.31,243.77,300.67,110.45
1056,2023-10-17,5.0,2590.18,6.48,68.55,155.93,23.84,225.51,276.38,38.5
1057,2023-10-18,5.0,2216.34,17.88,31.87,164.51,23.6,269.25,309.46,28.63
1058,2023-10-19,5.0,1762.39,8.61,54.84,183.11,29.09,189.47,217.76,35.97
1059,2023-10-20,5.0,2696.99,44.26,61.69,226.02,35.76,219.51,265.23,55.73
1060,2023-10-21,5.0,2376.56,19.0,60.32,223.16,82.97,253.77,293.53,94.23
1061,2023-10-22,5.0,2296.45,17.66,54.15,231.74,66.76,247.66,270.33,56.74
1062,2023-10-23,5.0,2883.91,33.53,65.8,214.58,58.65,273.7,330.49,57.76
1063,2023-10-24,5.0,3070.83,23.92,56.89,217.44,40.53,296.82,350.48,57.25
1064,2023-10-25,5.0,3364.56,51.41,73.34,175.95,45.78,294.88,352.27,47.62
1065,2023-10-26,5.0,2323.15,2.6,65.12,183.11,29.56,187.81,237.21,39.01
1066,2023-10-27,5.0,1682.28,5.48,47.3,194.55,30.99,211.97,248.41,35.46
1067,2023-10-28,5.0,1682.28,12.63,39.76,197.41,27.18,188.23,221.46,54.21
1068,2023-10-29,5.0,2109.53,9.72,47.98,205.99,44.35,267.71,298.78,77.01
1069,2023-10-30,5.0,2162.93,14.75,58.26,223.16,56.27,303.42,344.9,82.08
1070,2023-10-31,5.0,2403.26,13.41,49.35,197.41,49.11,277.45,330.12,104.37
1071,2023-11-01,5.0,2269.74,6.09,70.6,191.69,51.02,311.7,351.45,107.41
1072,2023-11-02,5.0,2029.42,10.95,52.78,180.24,38.15,251.1,290.37,62.32
1073,2023-11-03,5.0,2082.82,14.98,47.98,160.22,53.41,246.12,293.59,36.98
1074,2023-11-04,5.0,1789.09,11.96,29.47,165.94,35.29,169.64,197.74,32.93
1075,2023-11-05,5.0,1548.77,14.19,29.47,164.51,28.37,124.55,159.53,28.63
1076,2023-11-06,5.0,1762.39,12.52,45.93,171.66,33.86,160.41,188.88,42.05
1077,2023-11-07,5.0,2002.72,9.39,48.67,173.09,44.35,227.51,264.86,63.84
1078,2023-11-08,5.0,2189.64,17.43,58.26,185.97,43.39,225.16,270.84,70.93
1079,2023-11-09,5.0,2002.72,16.09,47.3,165.94,29.8,176.83,229.05,59.28
1080,2023-11-10,5.0,2349.85,13.41,75.4,160.22,68.66,227.14,283.11,80.05
1081,2023-11-11,5.0,1895.9,3.91,50.72,86.55,23.37,183.7,212.48,34.96
1082,2023-11-12,5.0,1508.71,11.4,37.01,164.51,35.76,157.02,179.49,34.45
1083,2023-11-13,5.0,1976.01,11.4,57.58,183.11,47.68,200.32,243.84,46.61
1084,2023-11-14,5.0,2136.23,10.95,56.89,188.83,45.78,343.08,398.19,42.05
1085,2023-11-15,5.0,2403.26,20.34,67.17,185.97,70.57,329.91,392.87,84.1
1086,2023-11-16,5.0,2109.53,6.09,63.75,178.81,44.35,265.18,298.27,88.16
1087,2023-11-17,5.0,2082.82,10.73,58.26,150.2,30.99,256.78,291.55,41.04
1088,2023-11-18,5.0,1548.77,4.75,43.53,157.36,37.67,222.88,249.75,60.29
1089,2023-11-19,5.0,1415.25,3.63,43.18,154.5,21.46,166.26,191.23,35.97
1090,2023-11-20,5.0,1735.69,6.37,42.16,157.36,36.72,240.79,271.32,31.66
1091,2023-11-21,5.0,1308.44,4.36,25.7,164.51,27.18,262.4,279.84,22.29
1092,2023-11-22,5.0,2162.93,4.19,50.04,175.95,38.62,300.49,330.15,35.97
1093,2023-11-23,5.0,2349.85,9.83,61.01,226.02,56.27,308.29,346.51,92.21
1094,2023-11-24,5.0,2456.67,11.96,51.41,211.72,49.11,399.72,441.14,38.5
1095,2023-11-25,5.0,2269.74,3.49,61.01,181.67,66.76,460.04,496.28,96.26
1096,2023-11-26,5.0,1922.61,9.83,45.93,151.63,38.15,324.34,356.35,104.37
1097,2023-11-27,5.0,1976.01,10.51,47.98,133.04,15.97,264.34,302.61,22.8
1098,2023-11-28,5.0,1508.71,5.36,39.07,140.19,15.97,228.86,244.22,40.53
1099,2023-11-29,5.0,1869.2,9.83,38.73,143.05,17.88,218.46,253.31,45.6
1100,2023-11-30,5.0,1628.88,6.2,29.82,145.91,10.37,168.39,192.8,24.83
1101,2023-12-01,5.0,2216.34,7.49,80.88,125.89,51.98,232.54,273.34,70.93
1102,2023-12-02,5.0,1762.39,7.04,41.81,133.04,22.17,203.8,226.85,43.57
1103,2023-12-03,5.0,1495.36,6.82,47.3,135.9,38.62,131.64,151.3,62.82
1104,2023-12-04,5.0,834.47,0.75,20.73,79.39,13.11,105.24,111.69,14.82
1105,2023-12-05,5.0,1842.5,10.95,43.87,56.51,25.51,182.27,208.38,21.79
1106,2023-12-06,5.0,1815.8,15.42,56.89,173.09,33.86,193.93,224.56,46.61
1107,2023-12-07,5.0,2189.64,18.1,61.01,137.33,23.84,275.46,324.45,34.45
1108,2023-12-08,5.0,1789.09,8.72,47.3,125.89,34.33,259.66,297.23,27.87
1109,2023-12-09,5.0,1295.09,3.74,18.68,147.34,30.04,209.52,231.96,16.21
1110,2023-12-10,5.0,1188.28,2.43,28.45,148.77,36.24,186.0,206.78,20.52
1111,2023-12-11,5.0,1895.9,12.41,48.67,150.2,39.58,208.52,237.74,38.5
1112,2023-12-12,5.0,2883.91,24.14,47.98,163.08,49.11,352.08,403.66,27.87
1113,2023-12-13,5.0,1895.9,7.6,35.64,160.22,29.09,226.3,267.05,19.25
1114,2023-12-14,5.0,1668.93,9.39,37.36,157.36,40.53,227.35,271.48,21.03
1115,2023-12-15,5.0,2189.64,16.09,50.04,160.22,48.64,299.46,346.97,31.41
1116,2023-12-16,5.0,2002.72,5.87,38.73,177.38,30.04,361.47,398.15,24.83
1117,2023-12-17,5.0,1762.39,8.94,34.96,170.23,41.48,294.1,326.82,29.39
1118,2023-12-18,5.0,1441.96,4.92,26.39,150.2,21.93,260.2,284.08,21.79
1119,2023-12-19,5.0,2269.74,6.43,48.67,170.23,27.66,284.1,332.17,24.32
1120,2023-12-20,5.0,1976.01,12.41,44.55,177.38,37.67,261.64,302.28,28.63
1121,2023-12-21,5.0,2723.69,12.52,71.97,194.55,56.74,377.43,441.78,73.97
1122,2023-12-22,5.0,3124.24,27.27,77.46,200.27,42.92,479.69,531.37,39.52
1123,2023-12-23,5.0,2029.42,9.16,48.67,161.65,26.23,380.75,407.66,48.64
1124,2023-12-24,5.0,2456.67,14.75,37.01,148.77,18.12,363.44,394.47,34.45
1125,2023-12-25,5.0,2082.82,14.19,50.04,168.8,38.62,316.7,352.8,30.91
1126,2023-12-26,5.0,2323.15,20.79,61.69,188.83,76.29,381.03,425.03,63.84
1127,2023-12-27,5.0,3044.13,27.49,58.95,191.69,44.82,474.86,526.18,53.7
1128,2023-12-28,5.0,2830.51,15.2,62.38,200.27,58.17,530.56,580.61,66.88
1129,2023-12-29,5.0,2456.67,6.54,60.32,203.13,48.16,598.35,637.98,72.96
1130,2023-12-30,5.0,2109.53,5.53,45.93,173.09,33.38,588.8,622.34,54.21
1131,2023-12-31,5.0,2002.72,6.15,52.09,161.65,28.13,568.14,591.81,58.26
1132,2024-01-01,5.0,1976.01,19.89,59.63,110.15,49.11,468.47,500.9,44.58
1133,2024-01-02,5.0,1976.01,15.87,47.3,140.19,40.05,366.96,395.78,27.36
1134,2024-01-03,5.0,2483.37,15.2,69.92,117.3,51.5,352.55,393.7,102.34
1135,2024-01-04,5.0,2349.85,10.84,54.15,143.05,28.37,406.18,435.43,29.64
1136,2024-01-05,5.0,1815.8,7.6,63.75,137.33,41.48,278.45,307.66,39.52
1137,2024-01-06,5.0,1562.12,8.72,31.53,103.0,20.98,328.49,350.0,14.19
1138,2024-01-07,5.0,1468.66,7.49,37.01,134.47,34.81,279.31,297.23,17.23
1139,2024-01-08,5.0,2029.42,8.61,52.78,157.36,44.82,255.13,306.07,35.97
1140,2024-01-09,5.0,1348.5,0.09,21.42,17.17,8.23,229.24,252.96,11.4
1141,2024-01-10,5.0,1401.9,3.63,21.76,154.5,24.32,312.27,332.83,9.12
1142,2024-01-11,5.0,1949.31,5.59,33.24,168.8,32.42,364.91,400.91,11.4
1143,2024-01-12,5.0,2162.93,9.39,45.24,164.51,41.01,368.91,401.49,16.97
1144,2024-01-13,5.0,2243.04,18.78,33.93,178.81,44.35,384.79,413.35,17.23
1145,2024-01-14,5.0,2243.04,5.98,37.01,194.55,28.13,421.03,452.79,24.83
1146,2024-01-15,5.0,2563.48,10.39,57.58,217.44,50.07,444.59,501.59,47.62
1147,2024-01-16,5.0,3204.35,12.63,76.77,170.23,73.43,625.02,666.01,81.06
1148,2024-01-17,5.0,3044.13,10.39,67.17,143.05,53.88,622.48,638.33,82.08
1149,2024-01-18,5.0,2536.77,18.55,62.38,145.91,61.04,337.24,359.46,97.27
1150,2024-01-19,5.0,2269.74,15.65,61.01,97.27,37.67,290.07,317.03,58.77
1151,2024-01-20,5.0,1762.39,8.38,49.35,150.2,24.32,306.34,339.38,25.84
1152,2024-01-21,5.0,1642.23,4.14,43.18,144.48,30.99,375.34,407.42,7.98
1153,2024-01-22,5.0,2323.15,9.5,65.12,191.69,46.25,354.77,409.39,41.54
1154,2024-01-23,5.0,2082.82,12.29,45.93,105.86,88.69,340.59,369.94,19.0
1155,2024-01-24,5.0,2216.34,7.49,49.35,144.48,40.53,346.87,402.36,15.71
1156,2024-01-25,5.0,2777.1,17.43,62.38,140.19,53.88,525.15,592.35,45.09
1157,2024-01-26,5.0,2483.37,8.38,51.41,183.11,32.42,449.67,489.3,31.92
1158,2024-01-27,5.0,1695.63,2.68,22.62,167.37,16.21,399.83,429.01,9.88
1159,2024-01-28,5.0,1815.8,10.62,35.3,173.09,25.75,326.53,352.63,70.93
1160,2024-01-29,5.0,2029.42,4.58,55.52,183.11,36.24,508.68,539.63,61.3
1161,2024-01-30,5.0,3150.94,18.78,78.14,178.81,92.51,580.3,629.84,78.02
1162,2024-01-31,5.0,2082.82,12.52,45.24,153.06,24.8,417.86,451.88,50.66
1163,2024-02-01,5.0,1361.85,2.6,23.65,97.27,15.5,265.99,290.75,16.72
1164,2024-02-02,5.0,1588.82,18.78,22.96,148.77,64.85,172.09,185.82,14.44
1165,2024-02-03,5.0,934.6,2.46,17.14,144.48,15.97,169.62,181.96,17.73
1166,2024-02-04,5.0,1174.93,4.08,23.99,75.1,17.4,129.59,148.13,22.04
1167,2024-02-05,5.0,2243.04,3.27,90.48,82.25,61.99,186.63,228.26,86.13
1168,2024-02-06,5.0,1575.47,10.62,28.79,140.19,29.56,119.55,130.91,22.04
1169,2024-02-07,5.0,934.6,4.08,20.56,158.79,34.33,159.27,175.14,15.83
1170,2024-02-08,5.0,947.95,1.68,19.19,168.8,24.56,119.42,133.9,17.23
1171,2024-02-09,5.0,2269.74,14.75,65.12,205.99,58.65,291.38,346.92,84.1
1172,2024-02-10,5.0,1815.8,6.31,38.39,205.99,31.47,325.49,355.68,34.96
1173,2024-02-11,5.0,1735.69,9.61,47.3,180.24,40.05,254.93,285.6,47.62
1174,2024-02-12,5.0,1815.8,7.93,47.3,183.11,51.02,266.55,296.78,78.02
1175,2024-02-13,5.0,1789.09,8.94,34.62,135.9,13.83,223.15,255.87,26.6
1176,2024-02-14,5.0,1762.39,11.29,45.93,131.61,20.03,198.37,219.88,34.96
1177,2024-02-15,5.0,2082.82,16.99,48.67,183.11,37.19,260.79,290.41,26.35
1178,2024-02-16,5.0,2189.64,16.09,37.7,214.58,38.15,323.14,362.23,23.81
1179,2024-02-17,5.0,1388.55,3.63,30.16,164.51,30.99,241.14,264.03,27.11
1180,2024-02-18,5.0,1789.09,19.0,55.52,205.99,47.68,231.4,269.58,60.29
1181,2024-02-19,5.0,1268.39,1.98,22.96,174.52,13.23,188.56,203.63,21.53
1182,2024-02-20,5.0,2002.72,2.63,59.63,197.41,44.35,289.18,332.24,42.05
1183,2024-02-21,5.0,2056.12,6.54,47.98,138.76,30.52,271.36,309.95,31.66
1184,2024-02-22,5.0,1895.9,13.08,30.16,150.2,20.27,213.86,249.14,28.88
1185,2024-02-23,5.0,1441.96,8.38,39.41,151.63,41.96,122.34,147.52,33.44
1186,2024-02-24,5.0,1321.79,9.16,30.85,155.93,28.61,151.63,178.89,28.63
1187,2024-02-25,5.0,1268.39,8.83,29.13,160.22,25.99,128.33,154.06,30.91
1188,2024-02-26,5.0,1602.17,14.31,38.04,164.51,37.67,170.75,202.07,35.97
1189,2024-02-27,5.0,1842.5,17.88,37.7,183.11,32.42,194.92,229.3,42.05
1190,2024-02-28,5.0,867.84,6.71,22.62,155.93,35.29,120.95,135.11,21.28
1191,2024-02-29,5.0,1295.09,3.86,27.76,203.13,38.62,164.56,184.76,26.35
1192,2024-03-01,5.0,2056.12,5.81,55.52,228.88,62.94,196.9,253.63,85.12
1193,2024-03-02,5.0,1121.52,1.15,15.08,110.15,12.04,148.99,157.66,16.97
1194,2024-03-03,5.0,854.49,0.11,14.91,100.14,5.72,78.22,81.84,8.23
1195,2024-03-04,4.0,1174.93,5.31,23.31,134.47,23.13,73.47,88.9,15.71
1196,2024-03-05,5.0,781.06,3.02,16.62,161.65,18.12,108.02,119.2,21.53
1197,2024-03-06,5.0,974.66,2.65,17.65,181.67,21.22,183.82,198.14,22.8
1198,2024-03-07,5.0,1295.09,2.79,22.28,185.97,27.66,227.39,250.1,22.8
1199,2024-03-08,5.0,1001.36,2.74,19.02,175.95,22.89,147.68,170.76,21.03
1200,2024-03-09,5.0,814.44,1.47,15.25,163.08,17.4,80.83,94.76,22.04
1201,2024-03-10,5.0,1695.63,2.91,37.7,194.55,29.33,163.21,195.17,42.56
1202,2024-03-11,5.0,1655.58,6.2,33.93,240.33,30.99,220.34,246.36,29.64
1203,2024-03-12,5.0,1482.01,4.3,26.39,200.27,25.99,205.54,243.69,26.85
1204,2024-03-13,5.0,1522.06,6.54,34.96,160.22,30.99,116.64,159.63,33.44
1205,2024-03-14,5.0,1441.96,5.2,32.56,205.99,32.9,166.44,198.53,28.37
1206,2024-03-15,5.0,1415.25,4.69,36.33,185.97,46.25,131.43,158.46,30.91
1207,2024-03-16,5.0,1188.28,5.36,26.73,211.72,34.33,150.22,171.88,29.13
1208,2024-03-17,5.0,1295.09,6.93,27.08,223.16,31.95,157.79,186.45,30.4
1209,2024-03-18,5.0,1615.52,9.05,34.96,231.74,38.15,218.46,251.55,32.93
1210,2024-03-19,5.0,1695.63,10.17,41.81,231.74,36.72,230.66,270.27,49.14
1211,2024-03-20,5.0,2002.72,5.25,56.21,214.58,48.16,208.46,254.59,74.98
1212,2024-03-21,5.0,2029.42,0.7,68.55,140.19,56.27,145.82,185.76,80.05
1213,2024-03-22,5.0,1388.55,8.16,29.13,183.11,24.56,128.7,166.63,29.89
